player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Powell,F,18,4,7,0,0,0,1,3,4,7,0,0,0,0,1,8,TRUE,2018-11-13,Harding,H
A. Duruji,F,19,7,10,2,4,0,1,0,3,3,0,2,1,2,1,16,TRUE,2018-11-13,Harding,H
A. Archibald,G,18,3,7,1,4,0,0,1,1,2,3,3,0,1,0,7,TRUE,2018-11-13,Harding,H
E. Christon,G,29,4,10,1,4,1,1,0,6,6,1,2,0,1,0,10,TRUE,2018-11-13,Harding,H
D. Jean,G,16,2,6,1,3,0,0,1,2,3,6,0,0,0,0,5,TRUE,2018-11-13,Harding,H
S. Thomas,F,21,2,3,0,0,0,0,1,1,2,0,0,0,2,1,4,FALSE,2018-11-13,Harding,H
M. Muhammed,F,17,8,12,0,1,1,1,6,2,8,0,2,1,1,0,17,FALSE,2018-11-13,Harding,H
K. Walters,F,3,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,FALSE,2018-11-13,Harding,H
K. McKinley,C,9,0,1,0,0,1,2,1,3,4,0,0,1,0,0,1,FALSE,2018-11-13,Harding,H
R. Langston,G,25,4,8,1,4,2,3,0,2,2,4,0,0,0,2,11,FALSE,2018-11-13,Harding,H
J. Pemberton,G,25,3,6,0,2,4,6,3,3,6,3,0,0,1,3,10,FALSE,2018-11-13,Harding,H
TEAM,NA,NA,37,71,6,22,9,15,17,29,46,17,9,3,9,9,89,FALSE,2018-11-13,Harding,H
