player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Gabriel,C,12,0,2,0,0,2,2,0,0,0,0,0,1,1,4,2,TRUE,2010-12-25,Utah,N
D. Norris,G,36,5,9,1,1,1,4,1,3,4,5,1,0,5,1,12,TRUE,2010-12-25,Utah,N
M. Dorr,G,19,1,6,0,1,0,0,1,4,5,1,1,0,1,2,2,TRUE,2010-12-25,Utah,N
R. Harbour,G,11,0,1,0,0,0,0,1,0,1,0,1,0,1,2,0,TRUE,2010-12-25,Utah,N
T. Fuller,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2010-12-25,Utah,N
D. Kramer,F,9,2,3,0,1,0,0,2,5,7,0,0,1,0,2,4,FALSE,2010-12-25,Utah,N
C. Manresa,F,21,2,7,0,0,4,6,2,1,3,1,0,2,1,2,8,FALSE,2010-12-25,Utah,N
K. Rancifer,F,21,3,3,1,1,1,2,2,2,4,0,0,0,1,2,8,FALSE,2010-12-25,Utah,N
D. Ginty,G,35,2,7,2,4,7,8,0,5,5,1,1,0,0,2,13,FALSE,2010-12-25,Utah,N
J. Mackie,G,28,6,7,0,0,2,7,1,0,1,1,0,0,2,4,14,FALSE,2010-12-25,Utah,N
C. Miles,G,8,2,4,0,1,0,0,2,0,2,0,3,0,0,0,4,FALSE,2010-12-25,Utah,N
TEAM,NA,NA,23,49,4,9,17,29,12,20,32,9,7,4,12,21,67,FALSE,2010-12-25,Utah,N
