player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Jervis,C,23,3,4,0,0,1,2,3,3,6,0,1,1,2,3,7,TRUE,2009-01-01,Western Kentucky,A
R. Delk,G,32,7,14,0,1,3,4,0,1,1,2,0,1,3,2,17,TRUE,2009-01-01,Western Kentucky,A
B. Hazzard,G,29,6,14,2,5,0,0,1,2,3,3,0,0,1,4,14,TRUE,2009-01-01,Western Kentucky,A
R. Huddleston,G,13,1,4,1,3,0,0,0,0,0,0,0,0,0,0,3,TRUE,2009-01-01,Western Kentucky,A
M. Vogler,G,28,5,8,0,1,2,4,1,0,1,3,1,1,2,1,12,TRUE,2009-01-01,Western Kentucky,A
K. Ware,F,11,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,FALSE,2009-01-01,Western Kentucky,A
A. Jones,F,13,0,4,0,1,2,2,1,3,4,1,3,1,1,2,2,FALSE,2009-01-01,Western Kentucky,A
C. Leggett,F,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,2009-01-01,Western Kentucky,A
M. Telfair,F,15,2,5,0,0,2,2,3,3,6,0,0,0,0,1,6,FALSE,2009-01-01,Western Kentucky,A
T. Lee,G,22,4,8,4,8,3,3,0,1,1,1,1,0,0,0,15,FALSE,2009-01-01,Western Kentucky,A
J. Williams,G,12,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,FALSE,2009-01-01,Western Kentucky,A
TEAM,NA,NA,28,63,7,20,13,17,11,16,27,11,7,4,11,16,76,FALSE,2009-01-01,Western Kentucky,A
