date,game_id,home,away
2010-12-21,303550002,Auburn,South Carolina Upstate
2010-12-21,303550005,UAB,VCU
2010-12-21,303550006,South Alabama,Alcorn State
2010-12-21,303550009,Arizona State,Long Beach State
2010-12-21,303550026,UCLA,Montana State
2010-12-21,303550055,Jacksonville State,Eastern Illinois
2010-12-21,303550061,Georgia,High Point
2010-12-21,303550154,Wake Forest,Presbyterian
2010-12-21,303550193,Miami (OH),Cincinnati
2010-12-21,303550194,Ohio State,UNC Asheville
2010-12-21,303550197,Oklahoma State,Stanford
2010-12-21,303550201,Oklahoma,Sacramento State
2010-12-21,303550213,Penn State,Maine
2010-12-21,303550236,Chattanooga,Reinhardt
2010-12-21,303550242,Stetson,Rice
2010-12-21,303550248,Houston,Sam Houston State
2010-12-21,303550269,Marquette,Mississippi Valley State
2010-12-21,303550302,UC Davis,Southern Utah
2010-12-21,303550328,Utah State,Idaho State
2010-12-21,303550526,Florida Gulf Coast,North Carolina Central
2010-12-21,303552006,Little Rock,Akron
2010-12-21,303552046,Austin Peay,Morehead State
2010-12-21,303552172,Denver,Arkansas-Pine Bluff
2010-12-21,303552306,Kansas State,UNLV
2010-12-21,303552377,McNeese,Southwest
2010-12-21,303552393,Middle Tennessee,Vanderbilt
2010-12-21,303552483,Oregon,Idaho
2010-12-21,303552492,Pepperdine,Cal Poly
2010-12-21,303552507,Providence,Sacred Heart
2010-12-21,303552509,Purdue,Purdue Fort Wayne
2010-12-21,303552599,St. John's,Northwestern
2010-12-21,303552628,TCU,Northwestern State
2010-12-21,303552633,Tennessee,USC
2010-12-21,303552692,Weber State,BYU
2010-12-21,303552711,Western Michigan,Troy
2010-12-21,303552724,Wichita State,Tulsa
2010-12-21,303552947,Rochester College,Eastern Michigan
