player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4708214,Z. Hicks,F,20,2,6,1,5,0,0,1,3,4,0,0,0,2,1,5,Penn State,Michigan State,FALSE,TRUE,2024-01-04,A
4431739,Q. Wahab,F,22,3,3,0,0,2,3,4,4,8,0,0,1,1,3,8,Penn State,Michigan State,FALSE,TRUE,2024-01-04,A
4701846,P. Johnson,F,19,1,7,1,3,2,2,2,3,5,0,0,0,1,4,5,Penn State,Michigan State,FALSE,TRUE,2024-01-04,A
5105844,K. Clary,G,33,5,10,1,3,10,10,0,2,2,5,1,0,3,2,21,Penn State,Michigan State,FALSE,TRUE,2024-01-04,A
4433182,A. Baldwin Jr.,G,24,0,7,0,2,2,2,0,2,2,3,0,1,2,1,2,Penn State,Michigan State,FALSE,TRUE,2024-01-04,A
5105848,D. Lilley,F,10,0,1,0,0,0,0,0,2,2,1,0,1,1,1,0,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4684986,F. Aire,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4432065,L. O'Boyle,F,13,1,4,0,2,0,0,0,1,1,0,1,0,1,1,2,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
5174802,B. Gudmundsson,G,2,2,3,0,1,0,1,1,0,1,0,0,1,0,0,4,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
5105846,J. Brown,G,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4897436,D. Conlan,G,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4684145,N. Kern Jr.,G,22,4,6,0,0,2,3,1,3,4,0,2,1,3,2,10,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4683638,D. Dunn,G,19,2,7,0,5,0,0,1,1,2,1,0,0,1,0,4,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
4397284,R. Mitchell,G,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
NA,TEAM,NA,NA,20,62,3,29,18,22,14,22,36,10,4,5,16,16,61,Penn State,Michigan State,FALSE,FALSE,2024-01-04,A
