game_id,date,opponent,location,team_score,opp_score,record
401082918,2018-11-06,Vanderbilt,A,79,92,0-1 (0-0)
401088521,2018-11-10,SIU-Edwardsville,A,94,82,1-1 (0-0)
401088522,2018-11-13,Pfeiffer,H,134,99,2-1 (0-0)
401088523,2018-11-17,East Tennessee State,H,74,76,2-2 (0-0)
401083126,2018-11-21,Kentucky,A,74,87,2-3 (0-0)
401088524,2018-11-24,Warren Wilson,H,116,76,3-3 (0-0)
401088525,2018-11-28,Tennessee Tech,A,82,70,4-3 (0-0)
401085576,2018-12-04,Davidson,A,81,99,4-4 (0-0)
401088526,2018-12-16,Hiwassee College,H,109,66,5-4 (0-0)
401088527,2018-12-20,Maryland-Eastern Shore,H,88,74,6-4 (0-0)
401088529,2018-12-22,Southern Illinois,A,79,71,7-4 (0-0)
401088528,2018-12-29,Prairie View A&M,H,76,62,8-4 (0-0)
401082703,2019-01-01,Florida State,A,76,87,8-5 (0-0)
401088281,2019-01-05,UNC Asheville,A,80,65,9-5 (1-0)
401088282,2019-01-10,Campbell,A,90,86,10-5 (2-0)
401088290,2019-01-12,High Point,H,80,63,11-5 (3-0)
401088295,2019-01-16,Longwood,H,61,75,11-6 (3-1)
401088301,2019-01-19,South Carolina Upstate,A,82,72,12-6 (4-1)
401088304,2019-01-21,UNC Asheville,H,66,45,13-6 (5-1)
401088307,2019-01-24,Gardner-Webb,H,97,88,14-6 (6-1)
401088314,2019-01-26,Presbyterian,A,91,99,14-7 (6-2)
401088324,2019-02-02,Radford,H,61,80,14-8 (6-3)
401088326,2019-02-07,Charleston Southern,A,76,72,15-8 (7-3)
401088333,2019-02-09,Hampton,H,101,91,16-8 (8-3)
401088338,2019-02-13,Presbyterian,H,93,85,17-8 (9-3)
401088342,2019-02-16,Gardner-Webb,A,60,64,17-9 (9-4)
401088349,2019-02-21,Radford,A,81,87,17-10 (9-5)
401088351,2019-02-23,Charleston Southern,H,80,78,18-10 (10-5)
401088359,2019-02-28,Hampton,A,75,90,18-11 (10-6)
401121747,2019-03-07,Charleston Southern,N,63,77,18-12 (10-6)
