player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Calvin,F,26,2,8,0,1,3,3,3,2,5,1,0,0,1,3,7,TRUE,2006-12-28,Evansville,A
A. Keita,C,11,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,TRUE,2006-12-28,Evansville,A
A. Stewart,G,24,2,5,0,1,1,2,2,3,5,4,1,0,1,0,5,TRUE,2006-12-28,Evansville,A
N. Grant,G,24,2,5,0,0,4,6,2,1,3,1,1,0,2,5,8,TRUE,2006-12-28,Evansville,A
K. Korver,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2006-12-28,Evansville,A
K. Korver,F,26,6,9,4,7,1,1,0,5,5,1,1,0,3,4,17,FALSE,2006-12-28,Evansville,A
J. Cox,F,18,5,8,1,2,0,0,2,2,4,1,0,0,1,4,11,FALSE,2006-12-28,Evansville,A
C. Bryant,G,15,0,5,0,4,0,0,0,2,2,0,0,0,2,0,0,FALSE,2006-12-28,Evansville,A
L. Houston,G,17,1,5,0,2,0,0,0,0,0,3,2,0,0,1,2,FALSE,2006-12-28,Evansville,A
A. Emmenecker,G,13,1,1,0,0,0,0,2,2,4,0,1,0,1,1,2,FALSE,2006-12-28,Evansville,A
J. Baryenbruch,G,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,FALSE,2006-12-28,Evansville,A
J. Young,G,24,1,12,1,8,2,2,0,1,1,1,0,0,0,2,5,FALSE,2006-12-28,Evansville,A
TEAM,NA,NA,20,59,6,26,11,14,14,18,32,13,6,0,12,20,57,FALSE,2006-12-28,Evansville,A
