date,game_id,home,away
2010-03-06,300650008,Arkansas,Ole Miss
2010-03-06,300650036,Colorado State,Utah
2010-03-06,300650038,Colorado,Texas Tech
2010-03-06,300650043,Yale,Cornell
2010-03-06,300650059,Georgia Tech,Virginia Tech
2010-03-06,300650068,Boise State,San José St
2010-03-06,300650084,Indiana,Northwestern
2010-03-06,300650093,Murray State,Morehead State
2010-03-06,300650097,Louisville,Syracuse
2010-03-06,300650098,Western Kentucky,New Orleans
2010-03-06,300650104,Boston University,Hartford
2010-03-06,300650111,Northeastern,Hofstra
2010-03-06,300650113,UMass,Rhode Island
2010-03-06,300650142,Missouri,Kansas
2010-03-06,300650149,Montana,Northern Arizona
2010-03-06,300650150,Duke,North Carolina
2010-03-06,300650151,East Carolina,Southern Miss
2010-03-06,300650155,North Dakota,UT Rio Grande Valley
2010-03-06,300650163,Princeton,Harvard
2010-03-06,300650197,Oklahoma State,Nebraska
2010-03-06,300650201,Oklahoma,Texas A&M
2010-03-06,300650213,Penn State,Purdue
2010-03-06,300650218,Temple,George Washington
2010-03-06,300650219,Pennsylvania,Dartmouth
2010-03-06,300650222,Villanova,West Virginia
2010-03-06,300650232,Charleston,Chattanooga
2010-03-06,300650235,Memphis,Tulsa
2010-03-06,300650238,Vanderbilt,South Carolina
2010-03-06,300650239,Baylor,Texas
2010-03-06,300650242,Rice,UCF
2010-03-06,300650258,Virginia,Maryland
2010-03-06,300650261,Vermont,UMBC
2010-03-06,300650295,Old Dominion,Towson
2010-03-06,300650309,Louisiana,UL Monroe
2010-03-06,300650314,Iona,Niagara
2010-03-06,300650324,Coastal Carolina,Winthrop
2010-03-06,300650328,Utah State,New Mexico State
2010-03-06,300650333,Alabama,Auburn
2010-03-06,300650344,Mississippi State,Tennessee
2010-03-06,300650357,Texas A&M-CC,UT Arlington
2010-03-06,300652005,Air Force,San Diego State
2010-03-06,300652026,Appalachian State,The Citadel
2010-03-06,300652032,Arkansas State,Little Rock
2010-03-06,300652086,Butler,Milwaukee
2010-03-06,300652168,Dayton,Saint Louis
2010-03-06,300652172,Denver,Florida International
2010-03-06,300652217,Fairfield,Canisius
2010-03-06,300652226,Florida Atlantic,South Alabama
2010-03-06,300652239,CSU Fullerton,UC Davis
2010-03-06,300652244,George Mason,VCU
2010-03-06,300652306,Kansas State,Iowa State
2010-03-06,300652377,McNeese,Central Arkansas
2010-03-06,300652382,Mercer,East Tennessee State
2010-03-06,300652390,Miami,Florida State
2010-03-06,300652429,Charlotte,Richmond
2010-03-06,300652439,UNLV,Wyoming
2010-03-06,300652460,Northern Iowa,Bradley
2010-03-06,300652473,Oakland,UMKC
2010-03-06,300652545,SE Louisiana,Northwestern State
2010-03-06,300652561,Siena,Manhattan
2010-03-06,300652567,SMU,Marshall
2010-03-06,300652603,Saint Joseph's,La Salle
2010-03-06,300652612,Saint Peter's,Rider
2010-03-06,300652628,TCU,BYU
2010-03-06,300652638,UTEP,UAB
2010-03-06,300652717,Western Carolina,Elon
2010-03-06,300652724,Wichita State,Illinois State
2010-03-06,300652729,William & Mary,James Madison
2010-03-06,300652750,Wright State,Detroit Mercy
2010-03-06,300652752,Xavier,St. Bonaventure
2010-03-06,300660009,Arizona State,UCLA
2010-03-06,300660012,Arizona,USC
2010-03-06,300660024,Stanford,California
2010-03-06,300660046,Georgetown,Cincinnati
2010-03-06,300660058,South Florida,UConn
2010-03-06,300660204,Oregon State,Washington
2010-03-06,300660221,Pittsburgh,Rutgers
2010-03-06,300660269,Marquette,Notre Dame
2010-03-06,300662440,Nevada,Louisiana Tech
2010-03-06,300662507,Providence,Seton Hall
2010-03-06,300662617,Stephen F. Austin,UTSA
