play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,14,0.5,0.5,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
2,1,19:46,2386,2386,Nijal Pearson made Jumper.,2,0,2,8,0.5443207085263143,0.5443207085263143,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
3,1,19:38,2378,2378,Brock Weaver Turnover.,2,0,2,0,0.5444902640703563,0.5444902640703563,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
4,1,19:38,2378,2378,Isiah Small Steal.,2,0,2,4,0.5444902640703563,0.5444902640703563,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
5,1,19:34,2374,2374,Nijal Pearson made Layup. Assisted by Mason Harrell.,4,0,4,15,0.5884478047528141,0.5884478047528141,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
6,1,19:19,2359,2359,Jamir Mason Turnover.,4,0,4,15,0.5890749814831373,0.5890749814831373,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
7,1,19:04,2344,2344,Mason Harrell made Layup.,6,0,6,0,0.6327741152279558,0.6327741152279558,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
8,1,19:04,2344,2344,Foul on Brock Weaver.,6,0,6,0,0.6327741152279558,0.6327741152279558,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
9,1,19:04,2344,2344,Mason Harrell made Free Throw.,7,0,7,11,0.6535828808734088,0.6535828808734088,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
10,1,18:53,2333,2333,Jorden Kite missed Three Point Jumper.,7,0,7,6,0.6543481093370093,0.6543481093370093,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
11,1,18:47,2327,2327,Caleb Lister Offensive Rebound.,7,0,7,0,0.6547671616489747,0.6547671616489747,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
12,1,18:47,2327,2327,Caleb Lister missed Jumper.,7,0,7,3,0.6547671616489747,0.6547671616489747,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
13,1,18:44,2324,2324,Caleb Lister Offensive Rebound.,7,0,7,1,0.654977109654832,0.654977109654832,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
14,1,18:43,2323,2323,Caleb Lister missed Jumper.,7,0,7,3,0.6550471536192952,0.6550471536192952,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
15,1,18:40,2320,2320,Eric Terry Defensive Rebound.,7,0,7,5,0.6552574668816571,0.6552574668816571,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
16,1,18:35,2315,2315,Isiah Small Turnover.,7,0,7,19,0.6556085827643877,0.6556085827643877,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
17,1,18:16,2296,2296,Caleb Lister made Three Point Jumper. Assisted by Sebastian Andrade.,7,3,4,23,0.5917666147000568,0.5917666147000568,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
18,1,17:53,2273,2273,Nijal Pearson made Jumper.,9,3,6,15,0.6371777987054323,0.6371777987054323,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
19,1,17:38,2258,2258,Caleb Lister missed Three Point Jumper.,9,3,6,5,0.6381232455787468,0.6381232455787468,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
20,1,17:33,2253,2253,Nijal Pearson Defensive Rebound.,9,3,6,8,0.6384393307923631,0.6384393307923631,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
21,1,17:25,2245,2245,Foul on Caleb Lister.,9,3,6,0,0.638945966537294,0.638945966537294,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
22,1,17:25,2245,2245,Eric Terry made Free Throw.,10,3,7,0,0.6605899445365986,0.6605899445365986,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
23,1,17:25,2245,2245,Eric Terry made Free Throw.,11,3,8,21,0.6815830361827447,0.6815830361827447,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
24,1,17:04,2224,2224,Jorden Kite missed Three Point Jumper.,11,3,8,3,0.683256158040496,0.683256158040496,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
25,1,17:01,2221,2221,Jamir Mason Offensive Rebound.,11,3,8,0,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
26,1,17:01,2221,2221,Foul on Eric Terry.,11,3,8,0,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
27,1,17:01,2221,2221,Jamir Mason missed Free Throw.,11,3,8,0,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
28,1,17:01,2221,2221,Texas Lutheran Deadball Team Rebound.,11,3,8,0,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
29,1,17:01,2221,2221,Jamir Mason missed Free Throw.,11,3,8,0,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
30,1,17:01,2221,2221,Isiah Small Defensive Rebound.,11,3,8,12,0.6834956399925222,0.6834956399925222,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
31,1,16:49,2209,2209,Eric Terry made Jumper.,13,3,10,16,0.724700568185449,0.724700568185449,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
32,1,16:33,2193,2193,Foul on Isiah Small.,13,3,10,0,0.7261782189310314,0.7261782189310314,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
33,1,16:33,2193,2193,Sebastian Andrade made Free Throw.,13,4,9,0,0.706363258248775,0.706363258248775,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
34,1,16:33,2193,2193,Sebastian Andrade made Free Throw.,13,5,8,23,0.6857349411676971,0.6857349411676971,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
35,1,16:10,2170,2170,Nijal Pearson made Three Point Jumper. Assisted by Isiah Small.,16,5,11,23,0.7473687141582311,0.7473687141582311,Texas State,Texas Lutheran,4,4,NA,401174692,2019-11-05
