player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Kisielius,F,27,4,14,0,5,0,0,1,1,2,2,1,0,1,3,8,TRUE,2008-01-16,Northeastern,H
C. Stratton,F,15,1,2,0,0,1,2,1,1,2,0,1,0,0,1,3,TRUE,2008-01-16,Northeastern,H
C. Darnell,F,24,5,8,1,1,1,3,1,2,3,1,1,0,2,1,12,TRUE,2008-01-16,Northeastern,H
P. Stein,F,21,4,6,0,0,2,2,1,2,3,2,1,1,2,4,10,TRUE,2008-01-16,Northeastern,H
S. Hess,F,11,0,0,0,0,0,0,0,2,2,0,0,1,1,2,0,TRUE,2008-01-16,Northeastern,H
D. Sumner,F,23,1,4,1,3,0,0,0,1,1,0,0,1,0,0,3,FALSE,2008-01-16,Northeastern,H
N. Mann,G,36,2,7,2,6,0,0,0,4,4,4,0,0,2,2,6,FALSE,2008-01-16,Northeastern,H
D. Schneider,G,35,2,6,2,6,4,4,1,2,3,1,2,0,3,2,10,FALSE,2008-01-16,Northeastern,H
J. Sexton,G,8,1,2,1,1,0,0,0,1,1,0,0,0,0,0,3,FALSE,2008-01-16,Northeastern,H
TEAM,NA,NA,20,49,7,22,8,11,6,19,25,10,6,3,11,15,55,FALSE,2008-01-16,Northeastern,H
