date,game_id,home,away
2014-12-23,400585765,Texas,Stanford
2014-12-23,400585992,Montana State,Wyoming
2014-12-23,400585993,Utah Valley,Idaho State
2014-12-23,400586201,Niagara,Arkansas State
2014-12-23,400586202,Monmouth,St. Francis (BKN)
2014-12-23,400586203,Saint Peter's,Fairleigh Dickinson
2014-12-23,400586204,Siena,Cornell
2014-12-23,400586750,South Florida,SE Louisiana
2014-12-23,400586751,Memphis,Western Illinois
2014-12-23,400586752,Cincinnati,Wagner
2014-12-23,400586938,Richmond,IUPUI
2014-12-23,400586939,Utah,South Dakota State
2014-12-23,400587113,Stony Brook,American
2014-12-23,400587114,Pittsburgh,Holy Cross
2014-12-23,400587274,BYU,UMass
2014-12-23,400587468,Eastern Michigan,Coppin State
2014-12-23,400587871,Dayton,Georgia Tech
2014-12-23,400587872,Louisville,CSU Northridge
2014-12-23,400587873,NC State,Louisiana Tech
2014-12-23,400588387,Villanova,NJIT
2014-12-23,400588702,Mississippi State,Jacksonville
2014-12-23,400588703,Iona,Florida Gulf Coast
2014-12-23,400589331,Campbell,UNC Wilmington
2014-12-23,400590773,Grand Canyon,New Mexico
2014-12-23,400591144,Hofstra,La Salle
2014-12-23,400591145,Wright State,George Mason
2014-12-23,400591415,North Texas,Prairie View A&M
2014-12-23,400591608,UNLV,Arizona
2014-12-23,400593232,Arizona State,Detroit Mercy
2014-12-23,400595427,Hawai'i,Nebraska
2014-12-23,400595930,Santa Clara,Cal Poly
2014-12-23,400596021,Rutgers,Sacred Heart
2014-12-23,400596348,Cleveland State,Eastern Illinois
2014-12-23,400597307,Auburn,Texas Southern
2014-12-23,400598582,South Alabama,Howard
2014-12-23,400750094,DePaul,Ohio
2014-12-23,400750096,Southern Utah,South Carolina State
2014-12-23,400750097,Arkansas-Pine Bluff,Abilene Christian
2014-12-23,400750154,Texas Tech,Houston
2014-12-23,400750155,Loyola Chicago,Boise State
2014-12-23,400750174,Hawai'i,Wichita State
