player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Kurz,F,32,1,6,0,2,6,6,2,4,6,2,1,0,0,4,8,TRUE,2008-01-19,Georgetown,A
L. Harangody,F,27,3,13,0,0,7,8,3,5,8,2,1,1,3,5,13,TRUE,2008-01-19,Georgetown,A
R. Ayers,G,23,1,4,1,4,1,2,0,2,2,1,1,0,0,1,4,TRUE,2008-01-19,Georgetown,A
T. Jackson,G,33,2,5,1,4,0,2,3,4,7,3,1,0,7,2,5,TRUE,2008-01-19,Georgetown,A
K. McAlarney,G,35,4,15,2,8,0,0,0,0,0,1,2,0,2,3,10,TRUE,2008-01-19,Georgetown,A
Z. Hillesland,F,18,1,3,0,0,2,2,0,7,7,1,0,0,1,3,4,FALSE,2008-01-19,Georgetown,A
T. Abromaitis,F,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,FALSE,2008-01-19,Georgetown,A
T. Nash,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2008-01-19,Georgetown,A
L. ZellerL,C,18,3,9,1,5,0,0,2,0,2,0,1,0,0,2,7,FALSE,2008-01-19,Georgetown,A
J. Peoples,G,11,5,6,2,2,0,0,3,1,4,0,0,0,0,0,12,FALSE,2008-01-19,Georgetown,A
T. Proffitt,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2008-01-19,Georgetown,A
TEAM,NA,NA,20,61,7,25,18,22,17,25,42,10,7,1,13,20,65,FALSE,2008-01-19,Georgetown,A
