game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401401149,2022-01-24,Northeastern,UNC Wilmington,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.5989465274969654,0.5,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNC Wilmington,NA
401401149,2022-01-24,Northeastern,UNC Wilmington,2,1,19:42,2382,2382,James Baker made Layup.,0,2,-2,18,0.5553381237730501,0.45559463014409923,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,UNC Wilmington,made,James Baker,NA,FALSE,FALSE,UNC Wilmington,Northeastern,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,3,1,19:19,2359,2359,Chris Doherty missed Layup.,0,2,-2,23,0.5546148393104535,0.45510341172991847,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,Northeastern,missed,Chris Doherty,NA,FALSE,FALSE,Northeastern,UNC Wilmington,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,4,1,19:16,2356,2356,Mike Okauru Defensive Rebound.,0,2,-2,3,0.5545194643048753,0.4550388056795149,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,NA,NA,NA,NA,NA,NA,Northeastern,UNC Wilmington,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,5,1,19:11,2351,2351,James Baker missed Three Point Jumper.,0,2,-2,5,0.5543599830662679,0.4549308659299886,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,UNC Wilmington,missed,James Baker,NA,TRUE,FALSE,UNC Wilmington,Northeastern,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,6,1,19:09,2349,2349,Northeastern Defensive Rebound.,0,2,-2,2,0.5542960083628748,0.4548875992098813,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,NA,NA,NA,NA,NA,NA,UNC Wilmington,Northeastern,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,7,1,18:44,2324,2324,Foul on Trazarien White.,0,2,-2,25,0.5534876639186395,0.4543425759993232,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,NA,NA,NA,NA,NA,NA,Northeastern,Northeastern,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,8,1,18:41,2321,2321,Shaquille Walters missed Three Point Jumper.,0,2,-2,3,0.553389599334554,0.45427667400888566,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,Northeastern,missed,Shaquille Walters,NA,TRUE,FALSE,Northeastern,UNC Wilmington,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,9,1,18:38,2318,2318,UNC Wilmington Defensive Rebound.,0,2,-2,3,0.5532913101278636,0.4542106699426587,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,NA,NA,NA,NA,NA,NA,Northeastern,UNC Wilmington,FALSE
401401149,2022-01-24,Northeastern,UNC Wilmington,10,1,18:25,2305,2305,James Baker missed Layup.,0,2,-2,13,0.5528628173942661,0.4539235074515363,4,4,2.5,133,"c(""Carl Luciano"", "" Matt Lavigne"", "" Ed Corbett Jr."")","Boston, MA",Matthews Arena,5066,564,NA,NA,UNC Wilmington,missed,James Baker,NA,FALSE,FALSE,UNC Wilmington,Northeastern,FALSE
