player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Granlund,F,23,5,8,1,2,1,2,0,2,2,1,0,0,1,2,12,TRUE,2021-02-15,Hampton,H
C. Wilson,F,19,1,2,1,2,3,4,0,1,1,1,0,1,1,1,6,TRUE,2021-02-15,Hampton,H
Z. Watson,F,21,4,5,0,0,3,4,0,4,4,0,0,2,1,0,11,TRUE,2021-02-15,Hampton,H
D. Wade,G,23,2,7,1,4,0,0,0,4,4,3,3,0,0,3,5,TRUE,2021-02-15,Hampton,H
J. Munoz,G,34,7,13,7,12,0,0,0,6,6,5,1,0,1,2,21,TRUE,2021-02-15,Hampton,H
I. Stefanovic,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-15,Hampton,H
L. Nkereuwem,F,19,3,5,0,0,5,5,3,4,7,0,0,1,1,2,11,FALSE,2021-02-15,Hampton,H
J. Hill,G,26,2,9,0,2,0,2,0,2,2,5,0,0,2,2,4,FALSE,2021-02-15,Hampton,H
H. Bligen,G,25,2,8,0,0,1,2,3,0,3,1,1,0,0,0,5,FALSE,2021-02-15,Hampton,H
N. Lliteras,G,9,3,4,2,2,0,0,1,1,2,1,2,0,2,2,8,FALSE,2021-02-15,Hampton,H
TEAM,NA,NA,29,61,12,24,13,19,8,27,35,17,7,4,9,14,83,FALSE,2021-02-15,Hampton,H
