game_id,away,home,away_rank,home_rank,away_score,home_score,date
401364417,Purdue,  Minnesota,4,NA,73,88,2022-02-02
401364908,Vanderbilt,   Kentucky,NA,5,70,77,2022-02-02
401377742,Tulane,   Houston,NA,6,62,73,2022-02-02
401364418,Wisconsin,   Illinois,11,18,67,80,2022-02-02
401373574,Villanova,   Marquette,12,24,73,83,2022-02-02
401373575,Butler,   Xavier,NA,21,66,68,2022-02-02
401364909,Florida,  Missouri,NA,NA,65,66,2022-02-02
401371502,Chicago State,  Abilene Christian,NA,NA,73,77,2022-02-02
401370747,Longwood,  UNC Asheville,NA,NA,48,56,2022-02-02
401370745,Charleston Southern,  Radford,NA,NA,52,64,2022-02-02
401386003,American University,  Lafayette,NA,NA,62,71,2022-02-02
401381747,Army,  Loyola (MD),NA,NA,57,61,2022-02-02
401381722,Bucknell,  Colgate,NA,NA,69,83,2022-02-02
401377741,Temple,  East Carolina,NA,NA,63,71,2022-02-02
401373102,Navy,  Lehigh,NA,NA,62,63,2022-02-02
401370748,South Carolina Upstate,  Hampton,NA,NA,78,85,2022-02-02
401370746,Gardner-Webb,  High Point,NA,NA,57,65,2022-02-02
401370744,Campbell,  Presbyterian,NA,NA,58,64,2022-02-02
401370087,Notre Dame,  Miami,NA,NA,64,68,2022-02-02
401370068,Pittsburgh,  Wake Forest,NA,NA,75,91,2022-02-02
401369937,Florida State,  Clemson,NA,NA,69,75,2022-02-02
401369676,NJIT,  Vermont,NA,NA,67,90,2022-02-02
401369675,UMass Lowell,  Maine,NA,NA,50,62,2022-02-02
401369674,UMBC,  Albany,NA,NA,53,59,2022-02-02
401369673,Hartford,  New Hampshire,NA,NA,64,70,2022-02-02
401369672,Binghamton,  Stony Brook,NA,NA,61,77,2022-02-02
401367383,Drake,  Indiana State,NA,NA,67,85,2022-02-02
401365822,La Salle,  George Washington,NA,NA,87,89,2022-02-02
401365821,Saint Louis,  George Mason,NA,NA,90,92,2022-02-02
401365820,Rhode Island,  Fordham,NA,NA,55,61,2022-02-02
401365551,East Tennessee State,  Western Carolina,NA,NA,84,87,2022-02-02
401365549,VMI,  UNC Greensboro,NA,NA,65,76,2022-02-02
401365547,The Citadel,  Furman,NA,NA,83,102,2022-02-02
401364907,Arkansas,  Georgia,NA,NA,73,99,2022-02-02
401373058,Coppin State,  Delaware State,NA,NA,57,59,2022-02-02
401371503,Lamar,  UT Rio Grande Valley,NA,NA,79,93,2022-02-02
401367385,Bradley,  Northern Iowa,NA,NA,65,78,2022-02-02
401367384,Illinois State,  Loyola Chicago,NA,NA,64,78,2022-02-02
401365550,Chattanooga,  Samford,NA,NA,72,80,2022-02-02
401370107,Syracuse,  NC State,NA,NA,82,89,2022-02-02
401370031,Georgia Tech,  Virginia Tech,NA,NA,66,81,2022-02-02
401368396,Oklahoma State,  Kansas State,NA,NA,68,71,2022-02-02
401367386,Missouri State,  Southern Illinois,NA,NA,54,69,2022-02-02
401365819,Dayton,  VCU,NA,NA,52,82,2022-02-02
