player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4684301,J. Francis,F,27,3,4,0,0,0,0,1,3,4,0,0,1,1,0,6,Houston,BYU,FALSE,TRUE,2024-01-23,A
4433068,J. Roberts,F,33,2,3,0,0,1,2,2,5,7,3,1,0,2,1,5,Houston,BYU,FALSE,TRUE,2024-01-23,A
5106058,E. Sharp,G,26,1,6,0,2,7,9,4,5,9,1,2,0,2,2,9,Houston,BYU,FALSE,TRUE,2024-01-23,A
4433149,L.J. Cryer,G,37,7,14,5,9,4,4,3,1,4,1,1,0,0,1,23,Houston,BYU,FALSE,TRUE,2024-01-23,A
4432241,J. Shead,G,34,6,19,2,5,2,2,1,2,3,4,1,0,1,3,16,Houston,BYU,FALSE,TRUE,2024-01-23,A
5060700,J. Tugler,F,11,1,3,0,0,1,4,1,3,4,0,1,1,1,2,3,Houston,BYU,FALSE,FALSE,2024-01-23,A
4708176,R. Walker Jr.,G,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Houston,BYU,FALSE,FALSE,2024-01-23,A
4432902,M. Wilson,G,10,1,4,1,3,0,0,1,2,3,0,0,0,1,1,3,Houston,BYU,FALSE,FALSE,2024-01-23,A
4431946,D. Dunn,G,16,3,6,2,4,2,3,0,0,0,0,1,0,1,2,10,Houston,BYU,FALSE,FALSE,2024-01-23,A
NA,TEAM,NA,NA,24,59,10,23,17,24,15,26,41,9,7,2,9,12,75,Houston,BYU,FALSE,FALSE,2024-01-23,A
