player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897995,A. Almonor,F,34,4,10,0,5,1,2,1,5,6,3,0,0,3,3,9,Fairleigh Dickinson,Columbia,FALSE,TRUE,2022-12-09,A
5106587,S. Moore,F,33,3,5,1,2,1,2,3,2,5,1,1,1,1,0,8,Fairleigh Dickinson,Columbia,FALSE,TRUE,2022-12-09,A
5106586,G. Singleton,G,34,4,14,1,7,2,2,0,5,5,3,6,0,2,3,11,Fairleigh Dickinson,Columbia,FALSE,TRUE,2022-12-09,A
5106585,D. Roberts,G,35,6,15,1,4,10,11,1,2,3,3,0,0,2,3,23,Fairleigh Dickinson,Columbia,FALSE,TRUE,2022-12-09,A
4897996,S. Lamaute,G,11,1,6,0,4,0,0,0,0,0,0,0,0,0,2,2,Fairleigh Dickinson,Columbia,FALSE,TRUE,2022-12-09,A
5106589,C. Tweedy,F,12,3,3,0,0,0,2,0,0,0,2,1,0,1,1,6,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
5106588,J. Emanuel,F,21,0,1,0,0,0,0,3,3,6,1,1,0,3,1,0,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
5106591,B. Reynolds,G,9,1,2,0,0,0,0,0,2,2,2,0,0,0,2,2,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
5106590,T. Blassingame,G,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
4703144,J. Munden Jr.,G,23,5,7,1,2,4,4,2,6,8,1,2,0,2,3,15,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
NA,TEAM,NA,NA,27,63,4,24,18,23,12,26,38,16,11,1,15,19,76,Fairleigh Dickinson,Columbia,FALSE,FALSE,2022-12-09,A
