player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Green,F,30,9,13,1,2,6,13,4,8,12,3,1,0,2,3,25,TRUE,2014-03-01,Liberty,A
K. Noreen,F,12,0,2,0,2,0,0,1,0,1,1,1,0,0,3,0,TRUE,2014-03-01,Liberty,A
B. Holcomb,C,15,4,4,0,0,1,2,0,2,2,0,0,1,1,0,9,TRUE,2014-03-01,Liberty,A
R.J. Price,G,32,4,13,2,8,0,0,1,3,4,3,0,0,1,2,10,TRUE,2014-03-01,Liberty,A
Y. Anderson,G,37,6,12,5,10,2,2,0,2,2,2,0,0,2,2,19,TRUE,2014-03-01,Liberty,A
J. Carethers,F,22,1,4,0,0,0,0,2,2,4,0,2,1,0,3,2,FALSE,2014-03-01,Liberty,A
K. Brown,F,13,1,1,0,0,0,0,0,1,1,0,0,0,0,5,2,FALSE,2014-03-01,Liberty,A
R. Davis,G,28,5,12,0,2,8,9,0,0,0,4,2,0,1,1,18,FALSE,2014-03-01,Liberty,A
A. Dickerson,G,11,1,4,0,3,0,0,0,1,1,0,0,0,0,2,2,FALSE,2014-03-01,Liberty,A
TEAM,NA,NA,31,65,8,27,17,26,10,22,32,13,6,2,7,21,87,FALSE,2014-03-01,Liberty,A
