player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T.J. Shipes,F,24,2,2,0,0,3,4,2,2,4,0,3,1,2,5,7,TRUE,2015-01-03,Little Rock,H
M. Crider,F,31,3,4,0,0,1,2,0,5,5,3,3,0,1,1,7,TRUE,2015-01-03,Little Rock,H
R. Harrow,G,35,8,13,3,7,3,4,1,2,3,2,2,0,1,3,22,TRUE,2015-01-03,Little Rock,H
R. Green,G,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2015-01-03,Little Rock,H
R. Hunte,r,39,2,8,1,4,9,10,1,2,3,3,1,1,0,0,14,TRUE,2015-01-03,Little Rock,H
C. Washington,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2015-01-03,Little Rock,H
J. Brown,F,15,1,2,1,2,0,1,1,3,4,1,0,0,3,2,3,FALSE,2015-01-03,Little Rock,H
J. Session,F,9,3,4,0,0,0,1,3,1,4,0,1,1,1,0,6,FALSE,2015-01-03,Little Rock,H
I. Dennis,G,8,0,1,0,0,2,4,0,1,1,0,0,0,0,0,2,FALSE,2015-01-03,Little Rock,H
K. Ware,G,34,8,14,1,1,4,4,3,3,6,5,3,0,1,3,21,FALSE,2015-01-03,Little Rock,H
C. Cagle,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-01-03,Little Rock,H
C. Tobin,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-01-03,Little Rock,H
TEAM,NA,NA,27,49,6,14,22,30,13,19,32,14,13,3,11,14,82,FALSE,2015-01-03,Little Rock,H
