player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Loman,F,30,0,0,0,0,4,4,2,7,9,0,2,3,2,4,4,TRUE,2016-02-13,Eastern Kentucky,A
T. McCall,G,34,4,8,3,5,11,13,0,4,4,1,2,0,4,4,22,TRUE,2016-02-13,Eastern Kentucky,A
D. Reddick,G,15,0,4,0,3,2,2,0,1,1,0,0,0,1,1,2,TRUE,2016-02-13,Eastern Kentucky,A
X. Richards,G,26,5,6,0,0,1,2,2,2,4,1,1,0,2,3,11,TRUE,2016-02-13,Eastern Kentucky,A
M. Roper,G,17,2,5,1,3,0,0,0,1,1,0,0,1,0,3,5,TRUE,2016-02-13,Eastern Kentucky,A
S. Oyediran,F,12,1,5,0,2,0,0,1,0,1,0,0,0,1,1,2,FALSE,2016-02-13,Eastern Kentucky,A
C. Griggs-Williams,F,5,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,FALSE,2016-02-13,Eastern Kentucky,A
W. Martin,F,15,1,3,0,0,6,11,1,3,4,0,0,1,2,2,8,FALSE,2016-02-13,Eastern Kentucky,A
A. Chaney,G,12,3,6,1,2,0,0,0,2,2,1,1,0,1,1,7,FALSE,2016-02-13,Eastern Kentucky,A
K. Deshields,G,34,6,9,1,4,5,5,0,3,3,7,3,1,3,2,18,FALSE,2016-02-13,Eastern Kentucky,A
TEAM,NA,NA,22,46,6,19,29,37,7,24,31,10,9,6,18,21,79,FALSE,2016-02-13,Eastern Kentucky,A
