player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Carter,F,19,1,6,0,1,3,4,1,3,4,1,0,2,2,4,5,TRUE,2019-12-03,Incarnate Word,H
D. Jones,G,20,2,6,1,3,2,2,1,1,2,1,0,0,3,1,7,TRUE,2019-12-03,Incarnate Word,H
M. Means,G,32,3,5,1,3,6,6,2,3,5,4,3,0,2,2,13,TRUE,2019-12-03,Incarnate Word,H
T. Brown,G,29,5,14,1,2,3,4,2,8,10,5,1,0,0,1,14,TRUE,2019-12-03,Incarnate Word,H
R. Grigsby,G,31,6,9,3,5,7,7,4,6,10,0,2,1,3,3,22,TRUE,2019-12-03,Incarnate Word,H
A. Hundal,F,9,2,4,0,1,1,1,2,1,3,0,0,0,0,2,5,FALSE,2019-12-03,Incarnate Word,H
D. Pinskus,F,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2019-12-03,Incarnate Word,H
J. Dallas,C,17,1,3,0,2,5,5,1,4,5,1,0,0,1,3,7,FALSE,2019-12-03,Incarnate Word,H
M. Hauge,G,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2019-12-03,Incarnate Word,H
M. Da Campo,G,16,1,1,0,0,0,0,2,1,3,0,0,0,2,1,2,FALSE,2019-12-03,Incarnate Word,H
A. Nettles,G,10,1,2,1,2,0,0,0,1,1,0,0,0,1,0,3,FALSE,2019-12-03,Incarnate Word,H
T. Hopkins,G,5,0,1,0,1,1,2,0,1,1,0,0,0,0,3,1,FALSE,2019-12-03,Incarnate Word,H
R. Economou,G,6,1,3,0,2,0,0,0,2,2,0,0,0,1,0,2,FALSE,2019-12-03,Incarnate Word,H
TEAM,NA,NA,23,55,7,22,28,31,16,33,49,12,6,3,16,21,81,FALSE,2019-12-03,Incarnate Word,H
