date,game_id,home,away
2013-11-10,400498241,Iowa State,UNC Wilmington
2013-11-10,400498446,Delaware,Charleston Southern
2013-11-10,400498703,Hofstra,Fairleigh Dickinson
2013-11-10,400499024,Kennesaw State,Florida International
2013-11-10,400499025,Kentucky,Northern Kentucky
2013-11-10,400499026,Notre Dame,Stetson
2013-11-10,400499227,Middle Tennessee,Southern
2013-11-10,400499228,Tulsa,Oral Roberts
2013-11-10,400499525,Boston University,Northeastern
2013-11-10,400499527,Cornell,Loyola (MD)
2013-11-10,400499761,Washington,Seattle
2013-11-10,400501552,Iowa,Omaha
2013-11-10,400502910,Hawai'i,Western Michigan
2013-11-10,400503063,Eastern Kentucky,Youngstown St
2013-11-10,400503064,Illinois,Jacksonville State
2013-11-10,400503065,Colorado,UT Martin
2013-11-10,400505970,Princeton,Florida A&M
2013-11-10,400506516,Stony Brook,Haverford
2013-11-10,400506551,Oregon State,Coppin State
2013-11-10,400507063,Valparaiso,North Park
2013-11-10,400507064,Wright State,Mt St Joseph
2013-11-10,400508060,Marist,Elon
2013-11-10,400516934,Eastern Washington,Pacific Oregon
