player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. DiLeo,F,34,3,8,3,7,0,0,0,3,3,0,1,0,1,1,9,TRUE,2019-01-19,Ball State,H
R. Montgomery,F,32,8,13,3,5,0,0,2,5,7,1,0,2,1,4,19,TRUE,2019-01-19,Ball State,H
K. McKay,G,34,2,6,0,2,1,2,2,2,4,0,1,0,1,2,5,TRUE,2019-01-19,Ball State,H
L. Austin Jr.,G,36,7,13,0,0,1,3,0,1,1,8,3,0,4,3,15,TRUE,2019-01-19,Ball State,H
S. Roundtree,G,35,4,11,0,4,8,8,0,2,2,2,1,0,4,3,16,TRUE,2019-01-19,Ball State,H
R. Burrell,F,6,1,1,0,0,0,0,2,0,2,1,0,0,0,0,2,FALSE,2019-01-19,Ball State,H
I. Nwoko,C,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2019-01-19,Ball State,H
D. Morgan,G,12,1,5,1,3,0,0,0,2,2,0,1,0,2,0,3,FALSE,2019-01-19,Ball State,H
M. Beachler,G,9,1,3,0,2,1,2,0,0,0,0,0,0,0,1,3,FALSE,2019-01-19,Ball State,H
TEAM,NA,NA,27,60,7,23,11,15,10,19,29,12,7,2,15,14,72,FALSE,2019-01-19,Ball State,H
