date,game_id,home,away
2009-12-08,293420046,Georgetown,Butler
2009-12-08,293420084,Pittsburgh,Indiana
2009-12-08,293420098,Western Kentucky,Evansville
2009-12-08,293420135,Minnesota,Morgan State
2009-12-08,293420155,North Dakota,Mayville State
2009-12-08,293420213,Penn State,UMBC
2009-12-08,293420219,Pennsylvania,Albany
2009-12-08,293420227,Rhode Island,Quinnipiac
2009-12-08,293420252,BYU,Arizona State
2009-12-08,293420269,Marquette,Milwaukee
2009-12-08,293420295,Old Dominion,Mt. St. Mary's
2009-12-08,293420356,Illinois,Vanderbilt
2009-12-08,293422005,Air Force,Prairie View A&M
2009-12-08,293422172,Denver,CSU Northridge
2009-12-08,293422230,Fordham,Stony Brook
2009-12-08,293422306,Kansas State,Xavier
2009-12-08,293422429,Charlotte,Winston Salem
2009-12-08,293422466,Northwestern State,LSU Shreveport
2009-12-08,293430030,USC,Sacramento State
2009-12-08,293432440,Nevada,Fresno Pacific
2009-12-08,293432649,Toledo,Wright State
