player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Smith,F,33,3,9,0,3,5,6,2,1,3,1,0,0,1,2,11,TRUE,2014-12-21,Austin Peay,H
B. Wishon,F,32,4,7,4,6,2,2,0,6,6,2,0,0,1,3,14,TRUE,2014-12-21,Austin Peay,H
T. Denny,F,26,2,5,0,0,5,7,4,4,8,1,2,0,3,4,9,TRUE,2014-12-21,Austin Peay,H
N. Moran,G,29,3,7,2,6,2,2,0,3,3,5,1,0,4,1,10,TRUE,2014-12-21,Austin Peay,H
J. Williams,G,36,8,13,2,4,3,6,0,4,4,1,0,0,4,3,21,TRUE,2014-12-21,Austin Peay,H
C. Lang,C,6,1,2,0,0,0,0,0,1,1,0,0,1,1,2,2,FALSE,2014-12-21,Austin Peay,H
G. Brammeier,C,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,FALSE,2014-12-21,Austin Peay,H
C. Johnson,G,10,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,FALSE,2014-12-21,Austin Peay,H
A. Duvall,G,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,2014-12-21,Austin Peay,H
A. Korn,G,20,0,2,0,2,2,2,0,3,3,0,1,0,1,3,2,FALSE,2014-12-21,Austin Peay,H
TEAM,NA,NA,21,45,8,21,19,25,7,25,32,13,4,1,16,19,69,FALSE,2014-12-21,Austin Peay,H
