date,game_id,home,away
2015-01-25,400586254,Siena,Saint Peter's
2015-01-25,400586255,Iona,Niagara
2015-01-25,400586256,Marist,Fairfield
2015-01-25,400586257,Manhattan,Monmouth
2015-01-25,400586429,Illinois State,Northern Iowa
2015-01-25,400586430,Wichita State,Drake
2015-01-25,400586798,UConn,South Florida
2015-01-25,400586799,UCF,Cincinnati
2015-01-25,400587939,Georgia Tech,Boston College
2015-01-25,400587940,Pittsburgh,Louisville
2015-01-25,400587941,Virginia Tech,Virginia
2015-01-25,400587942,NC State,Notre Dame
2015-01-25,400587943,St. John's,Duke
2015-01-25,400588431,Villanova,Creighton
2015-01-25,400591318,Princeton,Rowan University
2015-01-25,400593281,Stanford,Arizona State
2015-01-25,400593282,Utah,Washington
2015-01-25,400595291,South Alabama,NJIT
2015-01-25,400595484,Ohio State,Indiana
2015-01-25,400595485,Maryland,Northwestern
2015-01-25,400596397,Tennessee State,Belmont
2015-01-25,400596459,Albany,UMBC
2015-01-25,400596477,Binghamton,Stony Brook
2015-01-25,400596493,Hartford,Maine
2015-01-25,400596539,UMass Lowell,Vermont
