player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Whitfield,F,20,2,6,0,0,8,11,3,4,7,1,0,0,3,4,12,TRUE,2016-11-11,Oklahoma State,A
A. Eudy,F,18,2,2,0,0,0,1,1,1,2,0,1,4,2,3,4,TRUE,2016-11-11,Oklahoma State,A
D. Oliver,F,21,1,2,1,2,0,0,0,1,1,2,0,0,4,4,3,TRUE,2016-11-11,Oklahoma State,A
K. Hamer,G,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,TRUE,2016-11-11,Oklahoma State,A
C. Clemons,G,30,5,18,4,8,2,3,0,5,5,2,0,1,4,1,16,TRUE,2016-11-11,Oklahoma State,A
A. Burnette,F,9,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,FALSE,2016-11-11,Oklahoma State,A
M. Lado,C,13,0,1,0,0,0,0,0,4,4,0,3,0,2,3,0,FALSE,2016-11-11,Oklahoma State,A
K. Lane,G,18,3,8,1,2,6,10,0,0,0,0,1,0,1,2,13,FALSE,2016-11-11,Oklahoma State,A
C. Gensler,G,31,4,10,3,9,0,1,1,4,5,1,1,0,3,3,11,FALSE,2016-11-11,Oklahoma State,A
M. Burk,G,22,1,6,1,5,3,4,1,3,4,1,3,0,2,3,6,FALSE,2016-11-11,Oklahoma State,A
Q. Ray,G,16,0,2,0,0,0,0,0,2,2,1,0,0,1,1,0,FALSE,2016-11-11,Oklahoma State,A
TEAM,NA,NA,18,56,10,26,19,30,8,27,35,8,9,5,23,29,65,FALSE,2016-11-11,Oklahoma State,A
