number,name,position,height,weight,class,hometown
0,Adrian Autry,G,"6' 0""",185 lbs,JR,"Jamesville, NY"
2,Matthew Moyer,F,"6' 8""",215 lbs,SO,"Gahanna, OH"
4,Elijah Hughes,G/F,"6' 6""",220 lbs,SO,"Beacon, NY"
5,Patrick Herlihy,F,"6' 6""",205 lbs,SR,"Charleston, WV"
10,Howard Washington,G,"6' 3""",180 lbs,FR,"Buffalo, NY"
11,Oshae Brissett,F,"6' 8""",210 lbs,FR,"Mississauga, ON"
13,Paschal Chukwu,C,"7' 2""",228 lbs,JR,"Westport, CT"
14,Braedon Bayer,G,"6' 4""",190 lbs,JR,"Lagrangeville, NY"
21,Marek Dolezaj,F,"6' 9""",180 lbs,FR,"Bratislava, Slovakia"
23,Frank Howard,G,"6' 5""",205 lbs,JR,"Suitland, MD"
24,Shaun Belbey,G,"5' 10""",165 lbs,JR,"Brick, NJ"
25,Tyus Battle,G,"6' 6""",205 lbs,SO,"Edison, NJ"
30,Geno Thorpe,G,"6' 3""",184 lbs,SR,"Pittsburgh, PA"
32,Ray Featherston,G,"5' 8""",150 lbs,SO,"Westport, CT"
33,Jonathan Radner,G,"5' 10""",168 lbs,JR,"Huntington Woods, MI"
34,Dominick Parker,G,"6' 1""",186 lbs,FR,"Stamford, NY"
35,Bourama Sidibe,F,"6' 10""",205 lbs,FR,"Newark, NJ"
54,Ky Feldman,G,"5' 10""",155 lbs,JR,"Agoura Hills, CA"
