number,name,position,height,weight,class,hometown
0,Nile Felton,G,"6' 3""",175 lbs,SO,"Atlanta, GA"
1,Damon Wilson,G,"6' 5""",195 lbs,JR,"Atlanta, GA"
2,Malik Benlevi,F,"6' 5""",205 lbs,JR,"Savannah, GA"
10,Denis Alibegovic,G,"6' 2""",170 lbs,FR,"Downers Grove, IL"
11,Isaiah Williams,G,"6' 2""",170 lbs,SR,"Buford, GA"
12,Kane Williams,G,"6' 3""",185 lbs,FR,"Douglasville, GA"
14,Chris Clerkley,F,"6' 9""",210 lbs,SO,"Perry, GA"
15,D'Marcus Simonds,G,"6' 3""",200 lbs,SO,"Gainesville, GA"
20,Josh Linder,F,"6' 9""",215 lbs,FR,"Kathleen, GA"
23,Jordan Session,F,"6' 8""",225 lbs,SR,"McDonough, GA"
24,Devin Mitchell,G,"6' 4""",195 lbs,JR,"Suwanee, GA"
30,Jeff Thomas,F,"6' 5""",190 lbs,JR,"Norwalk, OH"
35,Matt Chism,G,"6' 3""",185 lbs,FR,"Dawsonville, GA"
50,Jordan Tyson,F,"6' 9""",230 lbs,JR,"Cincinnati, OH"
55,Basil Smotherman,F,"6' 6""",225 lbs,SR,"Indianapolis, IN"
