number,name,position,height,weight,class,hometown
1,Carlik Jones,G,"6' 0""",170 lbs,FR,"Cincinnati, OH"
2,Tristan Owens,F,"6' 5""",195 lbs,JR,"Orlando, FL"
3,Christian Bradford,G,"6' 1""",165 lbs,SR,"Columbus, GA"
4,Devin Cooper,G,"6' 1""",175 lbs,SO,"Charlotte, NC"
5,Donald Hicks,G,"6' 3""",170 lbs,SO,"Chesapeake, VA"
10,Caleb Tanner,G,"6' 1""",170 lbs,JR,"Floyd, VA"
11,Travis Fields Jr.,G,"5' 9""",150 lbs,SO,"Portsmouth, VA"
12,John Caldwell,G,"6' 5""",200 lbs,JR,"Spartanburg, SC"
13,Leroy Butts IV,F,"6' 7""",210 lbs,FR,"Washington, DC"
14,Justin Cousin,G,"6' 0""",195 lbs,SR,"Burlington, NC"
15,Devonnte Holland,F,"6' 7""",240 lbs,SO,"Martinsville, VA"
23,Anias Saunders,G,"6' 2""",195 lbs,FR,"Culpeper, VA"
24,Ed Polite Jr.,F,"6' 5""",200 lbs,JR,"Lanham, MD"
32,Randy Phillips,C,"6' 8""",240 lbs,SR,"Jackson, MS"
45,Darius Bolstad,C,"6' 8""",240 lbs,JR,"Virginia Beach, VA"
