number,name,position,height,weight,class,hometown
0,Derrick Cook,G,"6' 4""",190 lbs,FR,"Fairburn, GA"
1,Shawn Occeus,G,"6' 4""",208 lbs,SO,"Boynton Beach, FL"
2,Bolden Brace,G,"6' 6""",227 lbs,SO,"Santa Barbara, CA"
3,Jason Strong,F,"6' 8""",195 lbs,FR,"Coconut Creek, FL"
4,Vasa Pusica,G,"6' 5""",210 lbs,JR,"Belgrade, Serbia"
11,Jeremy Miller,F,"6' 10""",225 lbs,JR,"Milton, MA"
12,Jordan Roland,G,"6' 1""",171 lbs,JR,"Syracuse, NY"
13,Myles Franklin,G,"6' 4""",170 lbs,FR,"Brea, CA"
14,Maxime Boursiquot,G/F,"6' 5""",211 lbs,SO,"Ottowa, ON"
20,Devon Begley,G,"6' 4""",198 lbs,SR,"Pearland, TX"
22,Donnell Gresham Jr.,G,"6' 1""",203 lbs,SO,"Maplewood, MN"
30,Anthony Green,C,"6' 10""",252 lbs,JR,"Quincy, MA"
33,Tomas Murphy,F,"6' 8""",220 lbs,FR,"Wakefield, RI"
