number,name,position,height,weight,class,hometown
0,Alec Hickman,G,"6' 4""",180 lbs,FR,"Riverside, CA"
1,DJ Sylvester,G,"6' 3""",185 lbs,SO,"Victorville, CA"
3,Chance Murray,G,"6' 3""",195 lbs,SR,"Los Angeles, CA"
4,Marcus Berkley,G,"6' 4""",175 lbs,FR,"Garden Grove, CA"
5,Jayvon Brown,G,"6' 1""",170 lbs,JR,"Los Angeles, CA"
10,Ajani Kennedy,F,"6' 8""",200 lbs,FR,"Moreno Valley, CA"
12,Idy Diallo,C,"6' 11""",245 lbs,JR,"Los Angeles, CA"
13,Eric Rwahwire,F,"6' 5""",210 lbs,SO,"Toronto, ON"
14,Brandon Rosser,F,"6' 7""",215 lbs,SR,"Temecula, CA"
15,Dikymbe Martin,G,"6' 1""",170 lbs,SO,"Riverside, CA"
21,Alex Larsson,F,"6' 10""",260 lbs,SR,"Sodertalje, Sweden"
22,Dominick Pickett,G,"6' 3""",210 lbs,FR,"Moreno Valley, CA"
24,Koh Flippin,G,"6' 2""",165 lbs,JR,"Torrance, CA"
25,James Jackson,F,"6' 8""",235 lbs,SR,"Spring Valley, CA"
31,Ryker Pierce,G,"6' 5""",205 lbs,JR,"Rexburg, ID"
32,Menno Dijkstra,C,"7' 0""",230 lbs,JR,"Standdaarbuiten, Netherlands"
