number,name,position,height,weight,class,hometown
0,Kyle Castlin,G,"6' 4""",202 lbs,SR,"Marietta, GA"
1,Luke Bolster,G,"6' 0""",175 lbs,FR,"New York, NY"
2,Andrew Panayiotou,F,"6' 7""",198 lbs,SO,"Victoria, Australia"
3,Patrick Tape,F,"6' 10""",220 lbs,SO,"Matthews, NC"
4,Rodney Hunter,G/F,"6' 5""",197 lbs,JR,"Cape Coral, FL"
5,CJ Davis,G,"6' 2""",205 lbs,JR,"Far Rockaway, NY"
10,Quinton Adlesh,G,"6' 0""",196 lbs,JR,"Arroyo Grande, CA"
11,Lukas Meisner,F,"6' 8""",220 lbs,JR,"Braunschweig, Germany"
12,Mike Smith,G,"5' 11""",196 lbs,SO,"Burr Ridge, IL"
13,Randy Brumant,F,"6' 7""",195 lbs,FR,"Houston, TX"
15,Gabe Stefanini,G,"6' 3""",197 lbs,FR,"Bologna, Italy"
20,Jake Killingsworth,G,"6' 5""",198 lbs,SO,"San Carlos, CA"
21,Peter Barba,G,"6' 5""",193 lbs,JR,"Chagrin Falls, OH"
22,Nate Hickman,G,"6' 4""",180 lbs,SR,"Newark, DE"
25,Jake Klores,G,"6' 0""",170 lbs,FR,"New York, NY"
31,Myles Hanson,G/F,"6' 6""",215 lbs,FR,"Chaska, MN"
33,Tai Bibbs,G,"6' 3""",170 lbs,FR,"Chicago, IL"
41,Shane Eberle,C,"6' 10""",255 lbs,JR,"Woodbine, MD"
44,Jaron Faulds,F,"6' 10""",220 lbs,FR,"Holt, MI"
