number,name,position,height,weight,class,hometown
0,Adam Traore,F,"6' 5""",215 lbs,JR,"New York, NY"
1,Chad Andrews-Fulton,F,"6' 7""",215 lbs,JR,"Philadelphia, PA"
2,Taqwain Drummond,G,"6' 4""",180 lbs,FR,"Newport News, VA"
3,Dejuan Clayton,G,"6' 2""",175 lbs,SO,"Bowie, MD"
4,Tre' Thomas,G,"6' 3""",180 lbs,SR,"Largo, MD"
5,Cedric Council Jr.,F,"6' 8""",210 lbs,JR,"Kennesaw, GA"
10,Karonn Davis,G,"6' 2""",205 lbs,SR,"Philadelphia, PA"
11,Joel Boyce,G,"6' 3""",200 lbs,FR,"Jamaica, NY"
15,Blake Simpson,F,"6' 7""",230 lbs,SR,"Cincinnati, OH"
20,Jordan Hardwick,F,"6' 7""",197 lbs,FR,"Wethersfield, CT"
21,Lucian Brownlee,G,"6' 2""",165 lbs,JR,"Lawnside, NJ"
22,Lamar Morgan,G/F,"6' 6""",185 lbs,JR,"Willingboro, NJ"
23,Kent Auslander,F,"6' 6""",200 lbs,JR,"Herndon, VA"
24,Keandre Fair,G,"6' 1""",190 lbs,FR,"Hartford, CT"
32,Donnell Frayer,C,"6' 2""",170 lbs,FR,"Upper Marlboro, MD"
