number,name,position,height,weight,class,hometown
0,Da'Jon Streeter,G,"6' 5""",190 lbs,JR,"Niagara Falls, NY"
1,Matthew Butler,G,"6' 2""",185 lbs,SR,"Memphis, TN"
2,DelFincko Bogan,G,"5' 10""",190 lbs,JR,"Charleston, MO"
4,Parrish Hewitt,G,"6' 3""",175 lbs,FR,"Memphis, TN"
5,Terrence Parker,C,"6' 9""",230 lbs,JR,"Wilson, NC"
10,Kevin Little,G,"6' 0""",160 lbs,SR,"Wyandanch, NY"
11,Darius Thompson,G,"6' 3""",185 lbs,JR,"Memphis, TN"
12,Fatodd Lewis,F,"6' 8""",225 lbs,JR,"Memphis, TN"
13,Mike Fofana,F,"6' 8""",210 lbs,SO,"Memphis, TN"
14,Julian Thompson-Clay,F,"6' 3""",229 lbs,JR,"Clarksville, TN"
15,Dominique Williams,F,"6' 6""",205 lbs,SR,"Washington, DC"
22,Kahari Beaufort,G,"6' 4""",185 lbs,SR,"Hartford, CT"
24,Jerome Davis,F,"6' 7""",215 lbs,JR,"Waukegan, IL"
25,Dalen Victor,C,"6' 10""",210 lbs,JR,"Orlando, FL"
30,Jailen Gill,F,"6' 8""",235 lbs,JR,"Raytown, MO"
55,Lorenzen Wright Jr.,G,"6' 4""",185 lbs,SR,"Memphis, TN"
NA,Preston Parks,G,"6' 0""",185 lbs,SO,"Greenville, SC"
