number,name,position,height,weight,class,hometown
1,Kahron Ross,G,"5' 11""",160 lbs,SR,"Jonesboro, AR"
2,Kyle Leufroy,G,"6' 2""",195 lbs,JR,"Pasadena, CA"
4,Caleb Bennett,G,"6' 5""",190 lbs,FR,"St. Joseph, MO"
5,Lance Tejada,G,"6' 2""",190 lbs,JR,"Mirimar, FL"
10,Ed Porter,F,"6' 7""",215 lbs,SO,"Hawthorne, FL"
11,Jordan Cohen,G,"6' 1""",185 lbs,SO,"Tarzana, CA"
13,James Karnik,C,"6' 9""",225 lbs,FR,"Surrey, BC"
15,Jay Jay Davis,G,"5' 10""",150 lbs,SR,"Allentown, PA"
20,Marques Wilson,G,"6' 4""",185 lbs,FR,"Edmond, OK"
21,Jack Lieb,C,"6' 10""",245 lbs,SO,"Deerfield, IL"
31,Pat Andree,F,"6' 8""",225 lbs,SO,"Colts Neck, NJ"
40,Josh Wolf,C,"6' 10""",225 lbs,SO,"Glencoe, IL"
42,Shane Acoveno,F,"6' 6""",200 lbs,FR,"Milford, PA"
55,Caleb Sedore,C,"6' 11""",230 lbs,JR,"Pulaski, NY"
