number,name,position,height,weight,class,hometown
0,Goanar Mar,F,"6' 7""",195 lbs,FR,"Mankato, MN"
1,Justin Kier,G,"6' 4""",183 lbs,SO,"Grottoes, VA"
2,Zach Garrett,G,"6' 4""",202 lbs,FR,"Woodbridge, VA"
4,Otis Livingston II,G,"5' 11""",170 lbs,JR,"Linden, NJ"
5,Jaire Grayer,G,"6' 5""",200 lbs,JR,"Flint, MI"
12,AJ Wilson,F,"6' 7""",200 lbs,FR,"Lanham, MD"
14,Daniel Relvao,F,"6' 9""",255 lbs,SO,"Coimbra, Portugal"
21,Jack Tempchin,G,"5' 9""",155 lbs,FR,"Silver Spring, MD"
23,Javon Greene,G,"6' 1""",174 lbs,FR,"McDonough, GA"
24,Nick DiClementi,G,"6' 6""",198 lbs,SR,"Leesburg, VA"
25,Troy Temara,F,"6' 8""",238 lbs,SO,"Syracuse, NY"
31,Jarred Reuter,F,"6' 7""",260 lbs,JR,"Marion, MA"
32,Ian Boyd,G,"6' 4""",215 lbs,SO,"Cary, NC"
33,Greg Calixte,F,"6' 8""",230 lbs,FR,"Mount Vernon, NY"
