number,name,position,height,weight,class,hometown
0,Stanley Davis,G,"6' 4""",175 lbs,SO,"Chester, PA"
1,Lapri McCray-Pace,G,"6' 4""",210 lbs,FR,"Philadelphia, PA"
2,Martez Cameron,G,"5' 11""",185 lbs,JR,"Chicago, IL"
3,Azariah Sykes,F/C,"6' 8""",210 lbs,SO,"Midlothian, VA"
4,Kyson Rawls,G,"6' 1""",195 lbs,FR,"New Castle, DE"
5,Tiwian Kendley,G,"6' 5""",190 lbs,SR,"Harlem, NY"
10,Antonio Gillespie,G,"6' 1""",170 lbs,JR,"Memphis, TN"
11,Jalen Robinson,G,"6' 4""",170 lbs,FR,"Bowie, MD"
12,Alex Ennis,F/C,"6' 10""",225 lbs,JR,"Ocean Township, NJ"
13,Tyler Streeter,G,"6' 4""",190 lbs,JR,"Chicago, IL"
22,Phillip Carr,F,"6' 9""",205 lbs,SR,"Brooklyn, NY"
23,Khalil Gracey,G,"6' 4""",185 lbs,JR,"Bloomfield Hills, MI"
32,David Syfax,F,"6' 7""",205 lbs,SO,"Detroit, MI"
34,Elijah Staley,F,"6' 7""",245 lbs,JR,"Marietta, GA"
44,Tyjhai Byers,F/C,"6' 10""",210 lbs,SO,"Bethesda, MD"
