number,name,position,height,weight,class,hometown
0,Malik Hines,F,"6' 10""",255 lbs,JR,"Jackson, MS"
1,Jaylen Brantley,G,"5' 11""",170 lbs,SR,"Springfield, MA"
2,Luwane Pipkins,G,"5' 11""",185 lbs,SO,"Chicago, IL"
3,Kieran Hayward,G,"6' 4""",195 lbs,SO,"Sydney, Australia"
4,Unique McLean,G,"6' 2""",175 lbs,SO,"Brooklyn, NY"
5,Chris Baldwin,F,"6' 8""",235 lbs,SO,"Springfield, MA"
11,Jonathan Laurent,F,"6' 6""",216 lbs,JR,"Orlando, FL"
12,Carl Pierre,G,"6' 4""",175 lbs,FR,"Boston, MA"
13,Jaylen Franklin,G,"6' 0""",175 lbs,SO,"Springfield, MA"
14,Khalea Turner-Morris,F,"6' 9""",245 lbs,FR,"New Orleans, LA"
20,Keon Clergeot,G,"6' 1""",187 lbs,SO,"Winter Haven, FL"
23,C.J. Anderson,G,"6' 6""",207 lbs,SR,"Memphis, TN"
33,Curtis Cobb,G,"6' 4""",175 lbs,JR,"Fall River, MA"
40,Mike Gillespie,G,"6' 3""",180 lbs,FR,"Pembroke, MA"
41,Randall West,F/C,"6' 4""",235 lbs,SO,"Lawrenceville, NJ"
42,Rayshawn Miller,G,"6' 1""",200 lbs,JR,"Boston, MA"
45,Rashaan Holloway,C,"6' 11""",310 lbs,JR,"Elmer, NJ"
