number,name,position,height,weight,class,hometown
0,Jimond Ivey,G/F,"6' 5""",200 lbs,JR,"Cleveland, OH"
1,Loren Cristian Jackson,G,"5' 8""",160 lbs,SO,"Chicago, IL"
3,Daniel Utomi,G/F,"6' 6""",215 lbs,SO,"Houston, TX"
4,Malcolm Duvivier,G,"6' 2""",210 lbs,SR,"Toronto, ON"
5,Craig Eubanks,G/F,"6' 4""",200 lbs,SR,"Cleveland, OH"
10,Deng Riak,C,"6' 10""",225 lbs,SO,"Melbourne, Australia"
11,Virshon Cotton,G,"6' 1""",165 lbs,FR,"Milwaukee, WI"
12,Marquelle McIntyre,G,"5' 10""",175 lbs,SO,"Greensboro, NC"
14,Sina Gbadebo,G,"6' 1""",190 lbs,FR,"Windsor, ON"
20,Eric Parrish,G/F,"6' 6""",195 lbs,FR,"Cypress, TX"
22,Emmanuel Olojakpoke,F,"6' 8""",190 lbs,SO,"Houston, TX"
23,Jaden Sayles,F,"6' 9""",235 lbs,FR,"Cincinnati, OH"
24,Torrey Patton,G/F,"6' 4""",195 lbs,FR,"Trotwood, OH"
25,Lucas Smith,G/F,"6' 5""",195 lbs,JR,"Omaha, NE"
44,Mark Kostelac,F,"6' 11""",250 lbs,FR,"Cleveland, OH"
