number,name,position,height,weight,class,hometown
0,Seventh Woods,G,"6' 1""",185 lbs,SO,"Columbia, SC"
1,Theo Pinson,G/F,"6' 6""",220 lbs,SR,"Greensboro, NC"
2,Joel Berry II,G,"6' 0""",195 lbs,SR,"Apopka, FL"
3,Andrew Platek,G,"6' 3""",195 lbs,FR,"Guilderland, NY"
4,Brandon Robinson,G,"6' 5""",170 lbs,SO,"Douglasville, GA"
5,Jalek Felton,G,"6' 3""",190 lbs,FR,"West Columbia, SC"
11,Shea Rush,F,"6' 5""",210 lbs,SO,"Fairway, KS"
13,Cameron Johnson,G,"6' 8""",210 lbs,JR,"Moon Township, PA"
14,Kane Ma,G,"6' 0""",175 lbs,SR,"Greensboro, NC"
15,Garrison Brooks,F,"6' 9""",215 lbs,FR,"Lafayette, AL"
21,Sterling Manley,F,"6' 11""",240 lbs,FR,"Reynoldsburg, OH"
22,Walker Miller,F,"6' 10""",220 lbs,FR,"Greensboro, NC"
24,Kenny Williams,G,"6' 4""",185 lbs,JR,"Midlothian, VA"
25,Aaron Rohlman,F,"6' 6""",210 lbs,SR,"Gastonia, NC"
30,K.J. Smith,G,"6' 2""",160 lbs,SO,"Thousand Oaks, CA"
32,Luke Maye,F,"6' 8""",240 lbs,JR,"Huntersville, NC"
42,Brandon Huffman,F,"6' 10""",250 lbs,FR,"Goldsboro, NC"
