number,name,position,height,weight,class,hometown
0,Payton Hulsey,G,"6' 5""",215 lbs,SR,"Memphis, TN"
1,Je'Quan Perry,G,"6' 4""",220 lbs,JR,"Charleston, SC"
2,Justin Massey,G,"6' 4""",200 lbs,JR,"Cooper City, FL"
3,Anthony Adger,G,"6' 1""",170 lbs,JR,"Anderson, SC"
4,Byron Abrams,G,"6' 3""",185 lbs,FR,"Decatur, GA"
5,William Pfister,F,"6' 10""",230 lbs,SR,"Strasbourg, France"
10,Devorious Brown,G,"6' 2""",195 lbs,SO,"Rutledge, GA"
11,Tre' Maloney,F,"6' 7""",208 lbs,SO,"Fort Lauderdale, FL"
14,Gerdarius Troutman,G,"6' 3""",175 lbs,SR,"Butler, GA"
15,Jailyn Ingram,F,"6' 7""",215 lbs,SO,"Madison, GA"
21,Simeon Lepichev,F,"6' 9""",229 lbs,JR,"Sofia, Bulgaria"
23,Tyler Byrd,G/F,"6' 5""",203 lbs,SO,"Chattanooga, TN"
30,Kevin Rostamian,C,"6' 8""",270 lbs,SO,"Weston, FL"
32,Amir Smith,F,"6' 6""",210 lbs,JR,"Houston, TX"
33,Ronald Delph,C,"7' 0""",245 lbs,SR,"Winter Haven, FL"
35,Chisom Obidike,C,"6' 10""",214 lbs,FR,"Uwani, Nigeria"
