number,name,position,height,weight,class,hometown
0,James Reese,G,"6' 4""",167 lbs,FR,"Eastover, SC"
1,Montell McRae,F,"6' 10""",198 lbs,JR,"Cleveland, OH"
2,Jeremy Harris,G,"6' 7""",176 lbs,JR,"Greensboro, NC"
3,Jayvon Graves,G,"6' 3""",193 lbs,FR,"Malvern, OH"
4,Davonta Jordan,G,"6' 2""",187 lbs,SO,"Cocoa, FL"
5,CJ Massinburg,G,"6' 3""",194 lbs,JR,"Dallas, TX"
10,Wes Clark,G,"6' 0""",177 lbs,SR,"Detroit, MI"
11,James Jones,G,"6' 4""",187 lbs,SO,"Chicago, IL"
20,Colby Moultrie,G,"6' 3""",190 lbs,FR,"North Tonawanda, NY"
21,Dominic Johnson,F,"6' 5""",230 lbs,FR,"Windsor, ON"
22,Dontay Caruthers,G,"6' 1""",191 lbs,JR,"Rochester, NY"
24,Gabe Agorioge,F,"6' 4""",233 lbs,SR,"Brooklyn, NY"
24,Quate McKinzie,F,"6' 8""",195 lbs,SO,"Burgaw, NC"
33,Nick Perkins,F,"6' 8""",250 lbs,JR,"Ypsilanti, MI"
34,Ikenna Smart,F,"6' 10""",241 lbs,JR,"Greensboro, NC"
41,Brock Bertram,C,"6' 11""",249 lbs,FR,"Apple Valley, MN"
