number,name,position,height,weight,class,hometown
0,Larry McKnight Jr.,G/F,"6' 4""",230 lbs,JR,"North Miami, FL"
1,C.J. Wiggins,G,"6' 0""",185 lbs,JR,"Richmond, VA"
2,Zacarry Douglas,F,"6' 8""",215 lbs,SR,"Landover, MD"
3,Brandon Goldsmith,G/F,"6' 5""",195 lbs,JR,"Raleigh, NC"
4,Jordan Perkins,G,"6' 1""",190 lbs,FR,"Greensboro, NC"
5,Reggie Gardner Jr.,G/F,"6' 3""",180 lbs,FR,"Bowie, MD"
10,Rashann London,G/F,"6' 2""",200 lbs,JR,"Philadelphia, PA"
11,Alston Jones,G,"6' 0""",185 lbs,JR,"Kansas City, MO"
12,Alex Mills,G/F,"6' 1""",185 lbs,JR,"Laurens, SC"
13,Pablo Rivas,F,"6' 6""",200 lbs,SR,"Colon, Panama"
14,Raekwon Harney,G,"5' 10""",170 lbs,SR,"Winston-Salem, NC"
21,Marius McAllister,F,"6' 5""",205 lbs,SR,"Durham, NC"
22,Dominique Reid,F/C,"6' 8""",235 lbs,SR,"Sicklerville, NJ"
32,Raasean Davis,C,"6' 9""",240 lbs,JR,"Chicago, IL"
55,John Guerra,G/F,"6' 2""",205 lbs,JR,"Cary, NC"
