number,name,position,height,weight,class,hometown
0,Matt Vail,G,"5' 10""",145 lbs,FR,"Grants, NM"
1,Chris McNeal,G,"6' 1""",185 lbs,JR,"Jackson, TN"
2,Sam Logwood,G/F,"6' 8""",215 lbs,SR,"Indianapolis, IN"
3,Antino Jackson,G,"6' 0""",170 lbs,SR,"Cypress, TX"
4,Mike Mondragon,G,"6' 3""",210 lbs,JR,"Taos, NM"
5,Joe Furstinger,F,"6' 9""",230 lbs,SR,"Rancho Santa Margarita, CA"
10,Makuach Maluach,G/F,"6' 5""",190 lbs,FR,"Sydney, Australia"
11,Jachai Simmons,G/F,"6' 7""",180 lbs,JR,"Plainfield, NJ"
13,JaQuan Lyle,G,"6' 5""",210 lbs,JR,"Evansville, IN"
14,Dane Kuiper,G/F,"6' 7""",200 lbs,JR,"Wasilla, AK"
15,Vladimir Pinchuk,F/C,"6' 10""",230 lbs,FR,"Schwelm, Germany"
22,Vance Jackson,F,"6' 8""",229 lbs,SO,"Los Angeles, CA"
31,Troy Simons,G,"6' 3""",195 lbs,JR,"Pittsburgh, PA"
32,Anthony Mathis,G,"6' 3""",175 lbs,JR,"West Linn, OR"
55,Connor MacDougall,F,"6' 9""",240 lbs,JR,"Tempe, AZ"
