number,name,position,height,weight,class,hometown
0,Jay Jay Chandler,G,"6' 4""",181 lbs,FR,"Katy, TX"
1,D.J. Hogg,F,"6' 9""",220 lbs,JR,"Plano, TX"
2,T.J. Starks,G,"6' 2""",202 lbs,FR,"Lancaster, TX"
3,Admon Gilder,G,"6' 4""",199 lbs,JR,"Dallas, TX"
4,J.J. Caldwell,G,"6' 1""",195 lbs,FR,"Houston, TX"
5,Savion Flagg,G/F,"6' 7""",217 lbs,FR,"Alvin, TX"
10,Tonny Trocha-Morelos,C,"6' 10""",223 lbs,SR,"Cartagena, Colombia"
11,Mark French,G,"5' 8""",154 lbs,SO,"Plano, TX"
12,Chris Collins,G,"6' 3""",178 lbs,JR,"Friendswood, TX"
13,Duane Wilson,G,"6' 3""",180 lbs,SR,"Milwaukee, WI"
15,Isiah Jasey,F,"6' 10""",242 lbs,FR,"Killeen, TX"
22,Frank Byers,G,"5' 10""",180 lbs,JR,"Dallas, TX"
24,John Walker III,F,"6' 9""",180 lbs,FR,"Missouri City, TX"
32,Josh Nebo,F/C,"6' 9""",242 lbs,JR,"Houston, TX"
33,Cameron Alo,G,"5' 9""",167 lbs,FR,"Houston, TX"
34,Tyler Davis,C,"6' 10""",264 lbs,JR,"Plano, TX"
44,Robert Williams,F,"6' 10""",240 lbs,SO,"Oil City, LA"
