number,name,position,height,weight,class,hometown
0,V.J. King,G/F,"6' 6""",190 lbs,SO,"Cleveland, OH"
1,Lance Thomas,F,"6' 8""",220 lbs,FR,"Norcross, GA"
2,Darius Perry,G,"6' 2""",175 lbs,FR,"Powder Springs, GA"
3,Jo Griffin,G,"6' 1""",175 lbs,FR,"La Grange, KY"
4,Quentin Snider,G,"6' 2""",175 lbs,SR,"Louisville, KY"
5,Malik Williams,F/C,"6' 11""",225 lbs,FR,"Ft. Wayne, IN"
12,Jacob Redding,G,"6' 0""",165 lbs,FR,"Ft. Wayne, IN"
13,Ray Spalding,F,"6' 10""",225 lbs,JR,"Louisville, KY"
14,Anas Mahmoud,F,"7' 0""",230 lbs,SR,"Cairo, Egypt"
22,Deng Adel,G/F,"6' 7""",200 lbs,JR,"Melbourne, Australia"
23,Steven Enoch,C,"6' 10""",250 lbs,JR,"Norwalk, CT"
24,Dwayne Sutton,F,"6' 5""",200 lbs,SO,"Louisville, KY"
30,Ryan McMahon,G,"6' 0""",175 lbs,SO,"Sarasota, FL"
33,Jordan Nwora,F,"6' 7""",215 lbs,FR,"Buffalo, NY"
