number,name,position,height,weight,class,hometown
1,James Harrison,F,"6' 5""",200 lbs,SR,"Houston, TX"
3,Nick Garth,G,"6' 0""",191 lbs,JR,"Houston, TX"
4,Cameron McGee,G,"6' 2""",185 lbs,SO,"Dallas, TX"
5,Avery Sullivan,F/C,"6' 8""",220 lbs,FR,"Pflugerville, TX"
10,Torey Noel,G,"5' 10""",190 lbs,SR,"Oklahoma City, OK"
11,Josh Nzeakor,F,"6' 8""",225 lbs,JR,"Mesquite, TX"
12,Zjori Bosha,G,"6' 5""",177 lbs,SR,"Nome, TX"
15,Tyrin Atwood,G/F,"6' 6""",203 lbs,SO,"Beaumont, TX"
20,Da'Shawn Robinson,G,"6' 3""",210 lbs,SR,"Houston, TX"
21,Colton Weisbrod,F,"6' 5""",218 lbs,SR,"Nederland, TX"
23,Jordan Foster,C,"6' 9""",225 lbs,FR,"Lafayette, LA"
25,Cannon Broussard,G,"6' 1""",170 lbs,FR,"Beaumont, TX"
32,Joey Frenchwood,G,"6' 1""",184 lbs,SR,"Newark, CA"
NA,V.J. Holmes,G,"6' 4""",185 lbs,JR,"Jupiter, FL"
NA,Jordan Hunter,G,"5' 11""",180 lbs,JR,"Beaumont, TX"
NA,Michael Kolawole,G,"6' 5""",195 lbs,JR,"Rowlett, TX"
NA,Laquarious Paige,G,"6' 3""",180 lbs,JR,"West Orange, TX"
