number,name,position,height,weight,class,hometown
0,Geno Crandall,G,"6' 4""",180 lbs,JR,"Minneapolis, MN"
1,Marlon Stewart,G,"6' 3""",200 lbs,SO,"Eldridge, IA"
2,Josh Collins,F,"6' 6""",230 lbs,JR,"Minneapolis, MN"
3,Billy Brown,G,"6' 3""",190 lbs,SO,"Spirit Lake, IA"
5,Aanen Moody,G,"6' 3""",175 lbs,FR,"Dickinson, ND"
10,Jaqwan McCauley,F,"6' 6""",215 lbs,JR,"High Point, NC"
11,Jafar Kinsey,G,"6' 3""",200 lbs,JR,"Syracuse, NY"
13,Dale Jones,F,"6' 8""",225 lbs,SR,"Waterloo, IA"
15,Cortez Seales,G,"6' 4""",190 lbs,JR,"Eldridge, IA"
21,Ethan Igbanugo,G,"6' 2""",195 lbs,FR,"Lakeville, MN"
22,Carter Brooks,F,"6' 7""",210 lbs,SO,"Lakeville, MN"
23,Kienan Walter,F,"6' 9""",195 lbs,SO,"Vancouver, WA"
24,Garrett Franken,F,"6' 8""",195 lbs,FR,"Atlantic, IA"
30,Tray Buchanan,G,"6' 1""",180 lbs,FR,"East Moline, IL"
32,Conner Avants,F,"6' 7""",235 lbs,JR,"Edmond, OK"
