number,name,position,height,weight,class,hometown
0,SK Shittu,F,"6' 9""",209 lbs,FR,"Rogers, AR"
1,Jordan Howard,G,"5' 11""",180 lbs,SR,"Chandler, AZ"
2,Ethan Lee,F,"6' 6""",205 lbs,SR,"Camden, AR"
3,Tyler Simmons,G,"6' 2""",175 lbs,JR,"Greenbrier, AR"
10,Mathieu Kamba,G,"6' 5""",210 lbs,SR,"Calgary, AB"
12,Darraja Parnell,G,"6' 4""",195 lbs,SO,"Andover, KS"
13,Otas Iyekekpolor,F,"6' 8""",220 lbs,JR,"Edmonton, AB"
15,Hayden Koval,C,"7' 0""",210 lbs,FR,"Prosper, TX"
20,Matthew Mondesir,G,"6' 5""",200 lbs,FR,"Los Angeles, CA"
22,Tanner Schmit,F/C,"6' 8""",220 lbs,JR,"Buffalo, NY"
23,Aaron Weidenaar,F,"6' 7""",205 lbs,SO,"Bozeman, MT"
24,Jared Chatham,F,"6' 8""",185 lbs,FR,"Los Angeles, CA"
25,Thatch Unruh,G,"6' 5""",190 lbs,JR,"Branson, MO"
33,Jordan Grant,G,"6' 1""",185 lbs,SO,"Harrison, AR"
35,Brandon Vanover,C,"7' 0""",250 lbs,FR,"Little Rock, AR"
55,DeAndre Jones,G,"5' 11""",160 lbs,FR,"Boise, ID"
