number,name,position,height,weight,class,hometown
1,Aleks Abrams,F,"6' 8""",265 lbs,JR,"Newbury Park, CA"
2,Trevor John,G,"6' 3""",183 lbs,JR,"Danville, CA"
3,Donovan Fields,G,"5' 10""",160 lbs,JR,"Newburgh, NY"
4,Iziah James,G,"6' 0""",180 lbs,FR,"Chesapeake, VA"
5,Mark Crowe,G/F,"6' 5""",180 lbs,FR,"Dallas, TX"
10,Jared Rice,G,"5' 10""",180 lbs,FR,"Modesto, CA"
11,Marcellus Garrick,G,"6' 4""",190 lbs,JR,"Columbia, SC"
15,Josh Martin,F,"6' 8""",212 lbs,JR,"Seattle, WA"
20,Victor Joseph,G,"6' 0""",170 lbs,SR,"Rancho Cucamonga, CA"
21,Luke Meikle,F,"6' 9""",209 lbs,SR,"Tacoma, WA"
22,Paulo Cruz,G/F,"6' 4""",195 lbs,JR,"San Diego, CA"
23,Karlis Garoza,F,"6' 9""",230 lbs,FR,"Saldus, Latvia"
24,Eric Toles,G,"6' 4""",185 lbs,JR,"Elk Grove, CA"
30,Hank Hollingsworth,F,"6' 10""",235 lbs,SO,"Chelan, WA"
35,Jakub Niziol,F,"6' 7""",210 lbs,JR,"Wroclaw, Poland"
