number,name,position,height,weight,class,hometown
0,Isaiah Hart,G,"5' 11""",179 lbs,FR,"Morrow, GA"
1,KaVaughn Scott,F,"6' 7""",223 lbs,SO,"Irvine, CA"
2,Andre Walker,G,"6' 0""",173 lbs,SR,"Westbury, NY"
3,Luke Johnson,G,"6' 2""",172 lbs,FR,"Lexington, KY"
4,Nevell Provo,G,"6' 0""",186 lbs,JR,"North Preston, NS"
5,James Fives,G,"6' 6""",196 lbs,JR,"Scranton, PA"
10,Andrew Kostecka,G,"6' 3""",180 lbs,SO,"Germantown, MD"
11,River Reed,F,"6' 8""",212 lbs,FR,"San Antonio, TX"
14,Chuck Champion,G,"6' 3""",186 lbs,SO,"Philadelphia, PA"
15,Sam Norton,G,"6' 2""",198 lbs,JR,"Collegeville, PA"
20,Matt Staubi,G,"5' 8""",156 lbs,SR,"Rye, NY"
21,Ethan Norton,G,"6' 4""",162 lbs,FR,"Collegeville, PA"
22,Cam Gregory,F,"6' 8""",224 lbs,SR,"Waldorf, MD"
23,Brent Holcombe,F,"6' 7""",198 lbs,FR,"Miami, FL"
35,Chancellor Barnard,F,"6' 4""",192 lbs,SR,"Columbia, MD"
41,Ian Langendoerfer,F,"6' 5""",224 lbs,SO,"Honesdale, PA"
