number,name,position,height,weight,class,hometown
0,Josh Stamps,G,"6' 5""",180 lbs,JR,"Chicago, IL"
1,Isaiah Banks,G,"6' 5""",180 lbs,FR,"Conyers, GA"
2,Cordell Viera,G,"6' 4""",190 lbs,FR,"Etobioke, ON"
3,Trejon Jacob,G,"6' 5""",175 lbs,SO,"Raleigh, NC"
4,Brian Beard Jr.,G,"5' 10""",175 lbs,JR,"Rancho Cucamonga, CA"
5,Eric Lockett,G,"6' 5""",200 lbs,JR,"Warner Robbins, GA"
10,Hassan Hussein,F,"6' 9""",225 lbs,JR,"Lorton, VA"
20,Willy Nunez Jr.,G,"6' 6""",185 lbs,JR,"Orlando, FL"
21,Kasper Christiansen,F,"6' 10""",210 lbs,FR,"Frederiksberg, Denmark"
22,Elhadji Dieng,C,"6' 11""",245 lbs,JR,"Mbour, Senegal"
23,Ronald Whitaker,G/F,"6' 7""",205 lbs,SR,"Washington, DC"
31,Michael Douglas,F,"6' 5""",210 lbs,JR,"Sachse, TX"
32,Jay Harvey,F,"6' 9""",255 lbs,SR,"Chicago, IL"
34,Osasumwen Osaghae,F,"6' 7""",250 lbs,SO,"Miami, FL"
