number,name,position,height,weight,class,hometown
0,DeAngelo Isby,G,"6' 5""",200 lbs,JR,"Chicago, IL"
1,Koby McEwen,G,"6' 4""",200 lbs,SO,"Toronto, ON"
2,Klay Stall,C,"6' 10""",240 lbs,FR,"Chandler, AZ"
3,Sam Merrill,G,"6' 5""",210 lbs,SO,"Bountiful, UT"
4,Crew Ainge,G,"5' 11""",180 lbs,FR,"Wellesley, MA"
5,Julion Pearre,G,"6' 3""",205 lbs,SR,"McKinney, TX"
10,Quinn Taylor,F,"6' 8""",240 lbs,JR,"Houston, TX"
11,Alex Dargenton,F,"6' 8""",205 lbs,JR,"Fort-de-France, "
12,Justin Bean,F,"6' 7""",210 lbs,FR,"Moore, OK"
13,Taylor Larson,G,"6' 4""",210 lbs,SO,"Highland, UT"
15,Norbert Janicek,C,"6' 11""",250 lbs,JR,"Drazkovce, Slovakia"
22,Brock Miller,G,"6' 6""",200 lbs,FR,"Sandy, UT"
23,Daron Henson,F,"6' 7""",205 lbs,FR,"Pasadena, CA"
24,Diogo Brito,G,"6' 5""",205 lbs,SO,"Povoa de Varzim, Portugal"
25,Dwayne Brown Jr.,F,"6' 6""",220 lbs,JR,"Conyers, GA"
30,Abel Porter,G,"6' 3""",195 lbs,FR,"Farmington, UT"
