number,name,position,height,weight,class,hometown
0,Justin Mazzulla,G,"6' 3""",195 lbs,FR,"Warwick, RI"
1,Terry Nolan Jr.,G,"6' 2""",180 lbs,FR,"Essex, MD"
2,Armel Potter,G,"6' 1""",180 lbs,JR,"Marietta, GA"
3,Jair Bolden,G,"6' 4""",212 lbs,SO,"Brooklyn, NY"
4,Justin Williams,G,"6' 4""",218 lbs,SO,"Glen Burnie, MD"
5,Adam Mitola,G,"6' 2""",192 lbs,SO,"Florham Park, NJ"
10,Patrick Steeves,F,"6' 8""",221 lbs,SR,"Montreal, PQ"
11,Arnaldo Toro,F,"6' 8""",248 lbs,SO,"Hormigueros, Puerto Rico"
12,Yuta Watanabe,G,"6' 9""",205 lbs,SR,"Kagawa, Japan"
13,D.J. Williams,G,"6' 7""",200 lbs,JR,"Chicago, IL"
14,Maceo Jack,G,"6' 5""",190 lbs,FR,"Buffalo, NY"
21,Luke Sasser,F,"6' 5""",205 lbs,SO,"Raleigh, NC"
30,Jack Granger,G,"5' 7""",187 lbs,SR,"Middlefield, CT"
32,Javier Langarica,F,"6' 9""",228 lbs,FR,"Bilbao, Spain"
35,Bo Zeigler,F,"6' 6""",213 lbs,SR,"Detroit, MI"
