number,name,position,height,weight,class,hometown
0,Ky Bowman,G,"6' 1""",188 lbs,SO,"Havelock, NC"
1,Jerome Robinson,G,"6' 5""",191 lbs,JR,"Raleigh, NC"
2,Avery Wilson,G,"6' 3""",220 lbs,FR,"Forest Park, GA"
5,Sam Holtz,G,"5' 9""",150 lbs,FR,"Sherman Oaks, CA"
10,Ervins Meznieks,F,"6' 7""",231 lbs,JR,"Riga, Latvia"
11,Vin Baker Jr.,F,"6' 7""",177 lbs,FR,"Old Saybrook, CT"
12,Johncarlos Reyes,F/C,"6' 10""",224 lbs,SO,"Lawrenceville, GA"
13,Luka Kraljevic,F,"6' 10""",229 lbs,FR,"Domzale, Slovakia"
20,Gordon Gehan,G/F,"6' 5""",220 lbs,JR,"Dallas, TX"
21,Nik Popovic,F,"6' 11""",243 lbs,SO,"Banja Luka, Bosnia-Herzegovina"
22,Matt DiLuccio,G,"5' 11""",180 lbs,SO,"Rockville Centre, NY"
23,Deontae Hawkins,F,"6' 8""",220 lbs,SR,"Dayton, OH"
24,Will Jackowitz,F,"6' 8""",200 lbs,FR,"Wellesley, MA"
25,Jordan Chatman,G,"6' 5""",200 lbs,JR,"Vancouver, WA"
41,Steffon Mitchell,F,"6' 8""",222 lbs,FR,"Shakopee, MN"
55,Mac Bohuny,G,"6' 5""",175 lbs,FR,"Stony Brook, NY"
