number,name,position,height,weight,class,hometown
1,Aaron Wheeler,F,"6' 8""",200 lbs,FR,"Stamford, CT"
3,Carsen Edwards,G,"6' 1""",200 lbs,SO,"Atascocita, TX"
5,Eden Ewing,F,"6' 8""",215 lbs,JR,"Richmond, TX"
11,P.J. Thompson,G,"5' 10""",185 lbs,SR,"Indianapolis, IN"
12,Vincent Edwards,F,"6' 8""",225 lbs,SR,"Middletown, OH"
14,Ryan Cline,G,"6' 5""",190 lbs,JR,"Carmel, IN"
15,Tommy Luce,G,"5' 10""",150 lbs,SO,"Jeffersonville, IN"
20,Nojel Eastern,G,"6' 6""",220 lbs,FR,"Evanston, IL"
23,Jacquil Taylor,F,"6' 10""",240 lbs,JR,"Cambridge, MA"
24,Grady Eifert,F,"6' 6""",220 lbs,JR,"Fort Wayne, IN"
31,Dakota Mathias,G,"6' 4""",200 lbs,SR,"Elida, OH"
32,Matt Haarms,F,"7' 3""",250 lbs,FR,"Amsterdam, Netherlands"
44,Isaac Haas,C,"7' 2""",290 lbs,SR,"Hokes Bluff, AL"
55,Sasha Stefanovic,G,"6' 4""",195 lbs,FR,"Crown Point, IN"
