number,name,position,height,weight,class,hometown
0,Sa'eed Nelson,G,"6' 1""",175 lbs,SO,"Pleasantville, NJ"
1,Jesse Little,F,"6' 10""",178 lbs,FR,"Starkville, MS"
2,Stacy Beckton Jr.,G,"6' 5""",171 lbs,FR,"Daytona Beach, FL"
3,James Washington,G,"6' 1""",160 lbs,JR,"Norwalk, CA"
5,Larry Motuzis,G,"6' 6""",200 lbs,JR,"Darien, IL"
10,Max Hoekstra,G/F,"6' 5""",177 lbs,FR,"Zwolle, Netherlands"
10,Cheikh Diallo,G,"6' 3""",167 lbs,JR,"Thies, Senegal"
13,Marvin Bragg,G,"6' 7""",190 lbs,FR,"Cerritos, CA"
14,Justin Perez,G,"6' 1""",155 lbs,SO,"Miami, FL"
15,Tyler McFarland,G,"6' 2""",184 lbs,FR,"Denver, CO"
22,Sam Iorio,F,"6' 6""",215 lbs,FR,"Allentown, PA"
23,Mark Gasperini,C,"6' 10""",250 lbs,SO,"Moscow, Russia"
25,Kevin Brown,G,"5' 8""",160 lbs,JR,"West Orange, NJ"
30,Nick Macarchuk,F,"6' 6""",188 lbs,FR,"Alamo, CA"
33,Drew Lamont,F,"6' 8""",210 lbs,FR,"Plantation, FL"
45,Matt Cimino,F,"6' 10""",212 lbs,JR,"Falmouth, ME"
