number,name,position,height,weight,class,hometown
0,Marlain Veal,G,"5' 9""",145 lbs,JR,"New Orleans, LA"
1,Quinton Thomas,G,"6' 2""",175 lbs,JR,"Baton Rouge, LA"
2,Matthew Strange,G,"5' 11""",165 lbs,FR,"The Woodlands, TX"
3,Joshua Filmore,G,"6' 0""",175 lbs,SR,"Orlando, FL"
4,D'Angelo West,G,"6' 4""",195 lbs,JR,"Jackson, MS"
5,Jabbar Singleton,G,"5' 11""",190 lbs,SR,"New Orleans, LA"
10,Eddy Polanco,G,"6' 3""",195 lbs,SR,"Bronx, NY"
11,Chris Mejia,G,"6' 3""",190 lbs,SO,"Hialeah Gardens, FL"
12,Von Julien,G,"6' 1""",160 lbs,JR,"Reserve, LA"
13,Moses Greenwood,F,"6' 7""",221 lbs,JR,"Sharon, MS"
15,Maxwell Starwood,F,"6' 7""",230 lbs,SO,"Baton Rouge, LA"
20,Brandon Gonzalez,F,"6' 6""",200 lbs,FR,"Punta Gorda, FL"
21,Jordan Capps,F,"6' 7""",220 lbs,SR,"Norcross, GA"
22,Patrick Bossetta,F,"6' 3""",210 lbs,SO,"Folsom, LA"
23,James Currington,F,"6' 7""",195 lbs,SR,"Tuscaloosa, AL"
24,Keith Charleston,G,"6' 8""",207 lbs,SR,"Little Rock, AR"
