number,name,position,height,weight,class,hometown
0,Kyle Ahrens,G/F,"6' 5""",215 lbs,JR,"Versailles, OH"
1,Joshua Langford,G,"6' 5""",210 lbs,SO,"Huntsville, AL"
2,Jaren Jackson Jr.,F,"6' 11""",242 lbs,FR,"Indianapolis, IN"
5,Cassius Winston,G,"6' 0""",185 lbs,SO,"Detroit, MI"
10,Jack Hoiberg,G,"5' 10""",175 lbs,FR,"Burr Ridge, IL"
11,Lourawls Nairn Jr.,G,"5' 10""",175 lbs,SR,"Nassau, Bahamas"
13,Ben Carter,F,"6' 9""",225 lbs,SR,"Las Vegas, NV"
14,Brock Washington,G,"6' 3""",185 lbs,FR,"Southfield, MI"
20,Matt McQuaid,G,"6' 4""",200 lbs,JR,"Duncanville, TX"
22,Miles Bridges,G/F,"6' 7""",230 lbs,SO,"Flint, MI"
23,Xavier Tillman,F,"6' 8""",260 lbs,FR,"Grand Rapids, MI"
25,Kenny Goins,F,"6' 6""",230 lbs,JR,"Troy, MI"
34,Gavin Schilling,F,"6' 9""",240 lbs,SR,"Chicago, IL"
40,Braden Burke,F/C,"6' 11""",232 lbs,SO,"Stevensville, MI"
41,Conner George,G,"6' 3""",200 lbs,SO,"Okemos, MI"
44,Nick Ward,F,"6' 8""",250 lbs,SO,"Gahanna, OH"
