number,name,position,height,weight,class,hometown
0,Joe Thompson,F,"6' 7""",211 lbs,FR,"Kenner, LA"
1,Herb McGee,G,"6' 1""",195 lbs,SO,"Reserve, LA"
3,Kevin Morris,F,"6' 8""",265 lbs,SO,"Dothan, AL"
4,A.J. Caldwell,G,"6' 4""",190 lbs,FR,"Sarasota, FL"
5,Dederick Lee,G,"6' 0""",162 lbs,SR,"Clarksville, AR"
11,John Pettway,G,"6' 1""",180 lbs,FR,"Safford, AL"
12,R.J. Kelly,F,"6' 5""",183 lbs,SO,"Powder Springs, GA"
13,Devin Epps,G,"5' 11""",167 lbs,SR,"Murfreesboro, TN"
14,Rodrick Sikes,G,"6' 1""",155 lbs,JR,"Ocean Springs, MS"
21,Nick Davis,F,"6' 6""",191 lbs,SR,"McIntosh, AL"
25,Jordan Andrews,G,"6' 4""",180 lbs,SO,"Abita Springs, LA"
30,Ethan Haslam,G,"6' 1""",182 lbs,SO,"Lithia, FL"
33,Josh Ajayi,F,"6' 7""",244 lbs,SO,"El Monte, CA"
34,Rozelle Nix,F,"6' 11""",330 lbs,SR,"Cincinnati, OH"
42,Trhae Mitchell,F,"6' 6""",189 lbs,SO,"Austell, GA"
