number,name,position,height,weight,class,hometown
0,Tyler Miller,G,"6' 4""",190 lbs,SR,"Louisville, KY"
1,Lamonte Bearden,G,"6' 3""",170 lbs,JR,"Milwaukee, WI"
2,Jared Savage,G/F,"6' 5""",190 lbs,JR,"Bowling Green, KY"
3,Mitchell Robinson,C,"6' 3""",NA,FR,"Meraux, LA"
4,Josh Anderson,G,"6' 6""",180 lbs,FR,"Baton Rouge, LA"
10,Jalen Baker,G,"6' 3""",190 lbs,JR,"Louisville, KY"
12,Moustapha Diagne,F,"6' 9""",230 lbs,SO,"Rufisque, Senegal"
13,Taveion Hollingsworth,G,"6' 2""",165 lbs,FR,"Lexington, KY"
14,Marek Nelson,F,"6' 7""",185 lbs,FR,"Plano, TX"
15,Darius Thompson,G,"6' 4""",190 lbs,SR,"Murfreesboro, TN"
21,Jake Ohmer,G,"6' 1""",170 lbs,FR,"Taylor Mill, KY"
22,Dwight Coleby,F,"6' 9""",245 lbs,SR,"Nassau, Bahamas"
23,Justin Johnson,F,"6' 7""",245 lbs,SR,"Hazard, KY"
