number,name,position,height,weight,class,hometown
0,Aaron Augustin,G,"5' 11""",185 lbs,SO,"Suwanee, GA"
1,Kevon Harris,G/F,"6' 6""",225 lbs,SO,"Ellenwood, GA"
2,Cameron Mack,G,"6' 3""",NA,FR,"Austin, TX"
3,Leon Gilmore III,F,"6' 7""",220 lbs,SR,"Manvel, TX"
4,Ty Charles,G,"6' 5""",210 lbs,SR,"Kennedale, TX"
5,Josh Huntley,F,"6' 7""",220 lbs,JR,"Lauderdale Lakes, FL"
5,Shannon Bogues,G,"6' 2""",185 lbs,JR,"Killeen, TX"
10,John Comeaux,G,"5' 11""",185 lbs,SO,"Beaumont, TX"
11,Ivan Canete,G,"6' 4""",190 lbs,SR,"Lake Worth, FL"
12,Stefon Fisher,F,"6' 9""",235 lbs,FR,"Hyattsville, MD"
15,Rance Cole,G,"5' 11""",165 lbs,SO,"Coldspring, TX"
20,Harrison Perkins,G,"6' 4""",200 lbs,JR,"Nacogdoches, TX"
22,TJ Holyfield,F,"6' 8""",220 lbs,JR,"Manzano, NM"
23,Nathan Bain,F,"6' 6""",200 lbs,SO,"Freeport, Bahamas"
24,Samuli Nieminen,F,"6' 7""",215 lbs,SO,"Helsinki, Finland"
32,Jovan Grujic,C,"7' 0""",230 lbs,JR,"Pancevo, Serbia"
35,Khiorie Stewart,G,"6' 3""",190 lbs,SO,"Ashburn, VA"
