number,name,position,height,weight,class,hometown
0,Albert Almanza,G/F,"6' 6""",195 lbs,JR,"Austin, TX"
1,Abrian Edwards,F,"6' 5""",210 lbs,JR,"Pflugerville, TX"
2,Cameron Delaney,G,"6' 4""",205 lbs,JR,"Harker Heights, TX"
3,Devin Jackson,G,"6' 2""",175 lbs,JR,"Houston, TX"
4,Dajuan Jones,G,"5' 10""",165 lbs,FR,"Killeen, TX"
5,Josh Boutte,F/C,"6' 6""",225 lbs,JR,"New Iberia, LA"
10,Dillon Todd,G,"6' 4""",180 lbs,FR,"Huffman, TX"
11,John Dewey III,G,"6' 0""",170 lbs,JR,"Bronx, NY"
13,Bubba Furlong,F/C,"6' 9""",240 lbs,FR,"Waco, TX"
15,Josh Delaney,G,"6' 0""",173 lbs,JR,"Harker Heights, TX"
20,Jamal Williams,G,"6' 5""",200 lbs,SR,"Houston, TX"
22,Marcus Harris,G,"6' 0""",180 lbs,JR,"San Antonio, TX"
23,Christopher Galbreath Jr.,F,"6' 7""",210 lbs,SR,"Chicago, IL"
24,Manny Gatkek,F,"6' 8""",160 lbs,FR,"Amarillo, TX"
32,Freddy Bitondo,F,"6' 7""",215 lbs,JR,"Montreal, PQ"
33,Justin Van Pelt,C,"6' 11""",220 lbs,FR,"Cypress, TX"
35,Chidozie Ndu,F/C,"6' 11""",225 lbs,FR,"Lagos, Nigeria"
